lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
TAG(56:3)_FA 18:2,-0.048000579,4.117524531,0.280915248,0.596101957,0.999696804,930.8 -> 633.8,TAG2,1079.576742,1120.030074,1209.50008,1058.900063,1058.740078,1115.900085,1085.940063,1202.940079,1175.420078,1160.640072,1074.74007,1043.06007,1084.960083,1138.740074,997.6600761
TAG(56:3)_FA 20:0,-0.034498977,4.126281166,0.145286695,0.703080879,0.999696804,930.8 -> 601.8,TAG2,1101.746741,1132.63675,1094.600086,1083.820076,1099.220078,1168.10009,1108.700077,1146.920078,1132.16008,1148.140083,1027.640064,1175.880093,1161.180077,1072.960079,1081.58007
TAG(56:3)_FA 20:4,0.002709418,4.067844138,8.93E-04,0.976155191,0.999696804,930.8 -> 609.8,TAG2,1072.26674,1074.140079,1044.660069,1125.840092,1025.040077,1072.100079,1080.320072,1072.440071,1119.660069,1088.200085,1017.920063,1055.500072,1108.520081,1030.760075,1082.140076
TAG(56:4)_FA 16:0,-0.02123305,4.181079466,0.055220285,0.81421652,0.999696804,928.8 -> 655.8,TAG1,1159.03675,1178.563418,1044.020069,1252.160088,1099.660076,1189.360092,1259.68008,1198.580086,1284.880085,1083.660084,1220.860096,1120.600071,1083.16008,1227.020088,1005.98008
TAG(56:4)_FA 16:1,0.001186074,4.057493128,1.71E-04,0.989562434,0.999696804,928.8 -> 657.8,TAG1,1066.513407,1069.410076,1010.780071,1044.720078,1013.320076,1122.500088,1094.140072,1018.520077,1076.500072,1071.000072,1087.600079,1133.280071,1076.940083,1026.440067,1050.580063
TAG(56:4)_FA 18:0,0.07415362,4.19528589,0.673679014,0.411771868,0.999696804,928.8 -> 627.8,TAG1,1202.223417,1147.573414,1108.140072,1033.640076,1413.000103,1098.120075,1110.480076,1239.360088,1125.460079,1165.140087,1062.620068,1174.940079,1167.320087,1174.240082,1334.460091
TAG(56:4)_FA 18:1,0.05434047,4.204006039,0.361945067,0.547427974,0.999696804,928.8 -> 629.8,TAG2,1201.61342,1161.913416,1125.860088,1137.000084,1235.980091,1261.840096,1094.560074,1097.340073,1412.300102,1208.560085,1113.900082,1226.660091,1144.160091,1040.080067,1208.780083
TAG(56:4)_FA 18:2,-0.038728853,4.116035953,0.182892282,0.668899351,0.999696804,928.8 -> 631.8,TAG2,1083.733408,1118.213404,1182.040081,1078.620068,1059.08007,1074.920063,1026.340073,1118.800072,1065.360073,1231.420082,1116.300072,1112.82008,1156.860085,1092.700062,1078.460075
TAG(56:4)_FA 20:0,-0.005014093,4.093712291,0.003063669,0.955859293,0.999696804,928.8 -> 599.8,TAG2,1087.50341,1095.62675,1080.460072,1019.620075,1090.380074,1103.780087,1107.060078,1097.020081,1149.400085,1172.76009,1089.40007,1034.100075,1048.500069,1146.480091,1040.280087
TAG(56:4)_FA 20:4,-0.030383072,4.158192251,0.112896655,0.736870132,0.999696804,928.8 -> 607.8,TAG2,1130.916746,1159.316752,1082.38007,1177.280087,1178.100082,1098.260078,1100.38007,1115.340084,1111.540081,1151.680084,1083.32008,1222.400085,1157.040085,1190.940094,1155.120075
TAG(56:5)_FA 16:0,0.043107899,4.418599119,0.230198223,0.631376888,0.999696804,926.8 -> 653.8,TAG1,1401.560101,1366.773432,1166.780083,1193.240086,1369.800087,1444.600113,1268.480095,1348.840092,1357.020096,1465.080109,1458.0401,1350.180088,1486.900116,1398.700108,1469.120113
TAG(56:5)_FA 16:1,0.008279099,4.103462657,0.008355381,0.927168586,0.999696804,926.8 -> 655.8,TAG1,1097.473407,1094.966747,1118.580082,1016.140079,1027.660069,1042.940079,1054.020069,1196.580082,1234.920094,1131.960079,1147.04007,1093.340088,1106.960072,1088.840076,1014.24007
TAG(56:5)_FA 18:0,0.059999271,4.195085852,0.441039024,0.506621388,0.999696804,926.8 -> 625.8,TAG1,1196.176746,1151.963416,1117.940075,1160.120083,1183.740074,1107.520077,1113.820076,1111.180084,1270.320076,1155.040085,1084.880081,1160.020073,1247.380085,1217.900097,1276.920086
TAG(56:5)_FA 18:1,-0.003738256,4.30884918,0.001722841,0.966891617,0.999696804,926.8 -> 627.796,TAG2,1278.293425,1288.913424,1090.280079,1092.180061,1179.780087,1236.980083,1316.260082,1259.780083,1461.62011,1684.020126,1194.160084,1310.400097,1298.500107,1150.12009,1219.440083
TAG(56:5)_FA 18:2,0.030100076,4.083355554,0.110332081,0.739766382,0.999696804,926.8 -> 629.8,TAG2,1091.520074,1073.390077,1084.840073,1031.540062,1077.680077,1081.800079,1133.700081,1038.940075,1131.160072,1144.960087,1052.580074,1012.860073,1051.360069,1130.240086,1102.640072
TAG(56:5)_FA 20:0,-0.025273537,4.081692116,0.077799464,0.780301958,0.999696804,926.8 -> 597.8,TAG2,1073.703411,1096.146741,1042.000072,1048.880074,1124.320091,1177.360088,1079.04007,1107.18008,1176.840096,1079.180058,1056.420071,1084.440079,1030.820068,1079.840069,974.7800713
TAG(56:5)_FA 20:4,-0.098480845,4.206059432,1.189175686,0.275495893,0.999696804,926.8 -> 605.8,TAG2,1148.040081,1232.420088,1048.520077,1187.820091,1229.140099,1370.840084,1121.060074,1279.140095,1197.460079,1114.84008,1199.700081,1134.060085,1101.480083,1307.820091,1039.40007
TAG(56:6)_FA 16:0,0.054739602,4.423295431,0.37131265,0.542289629,0.999696804,924.8 -> 651.8,TAG1,1415.570106,1369.296763,1136.400082,1294.860088,1350.320099,1172.140083,1363.380093,1530.640114,1618.500126,1583.860115,1395.080101,1244.800087,1343.440094,1389.480091,1422.700123
TAG(56:6)_FA 16:1,0.058795035,4.160300063,0.422873979,0.515506457,0.999696804,924.8 -> 653.8,TAG1,1171.540085,1128.386747,1054.120071,1094.940086,1088.420074,1120.480076,1255.760086,1170.84008,1248.500103,1133.500076,1240.820091,1123.940086,1080.320084,1126.620075,1115.420071
TAG(56:6)_FA 18:0,0.090053761,4.208662184,0.994406364,0.3186678,0.999696804,924.8 -> 623.8,TAG1,1225.380086,1154.730082,1077.66008,1066.000076,1388.820091,1284.080097,1254.260098,1118.960075,1191.000084,1092.520081,1114.020077,1209.620083,1322.320095,1157.200077,1081.860073
TAG(56:6)_FA 18:1,-0.068732294,4.28599329,0.581661377,0.44566185,0.999696804,924.8 -> 625.8,TAG2,1229.790082,1293.240091,1081.520077,1259.340103,1080.980068,1189.080082,1370.280109,1461.94009,1437.2201,1307.000092,1230.680065,1331.440102,1184.300079,1210.640079,1075.280071
TAG(56:6)_FA 18:2,-0.049655731,4.072790935,0.300183654,0.583767309,0.999696804,924.8 -> 627.8,TAG2,1058.723404,1099.883408,1021.88007,1017.120068,1043.760078,1149.900082,1010.480064,1097.620071,1115.220078,1097.700073,1039.400063,1114.640076,1087.960072,1122.320076,1055.520069
TAG(56:6)_FA 20:0,-0.00776782,4.080724611,0.007344119,0.931706623,0.999696804,924.8 -> 595.8,TAG2,1070.063412,1080.020077,1141.200069,1025.680077,1066.000076,1084.700081,1049.440079,1129.200081,1021.240063,1095.380074,1098.82008,1053.400078,1121.10009,1091.760075,1063.780083
TAG(56:6)_FA 20:4,-0.059968977,4.164066745,0.439943022,0.507149958,0.999696804,924.8 -> 603.8,TAG2,1124.503414,1176.846748,1084.58007,1056.800064,1118.460079,1044.040077,1026.200073,1159.340073,1230.600086,1256.660091,1120.080086,1261.660095,1184.500084,1282.58009,1067.180077
TAG(56:7)_FA 16:0,-0.021734607,4.12500773,0.057644351,0.81025864,0.999696804,922.8 -> 649.8,TAG1,1100.85008,1122.136742,1150.920078,959.0600662,1092.880077,1103.600075,1185.820087,1207.760075,1105.100086,1209.080086,1118.560081,1092.760067,1055.700073,1160.560085,1047.040073
TAG(56:7)_FA 16:1,-0.02268636,4.082036365,0.062693945,0.802287626,0.999696804,922.8 -> 651.8,TAG1,1076.003407,1097.090078,1032.920071,1040.300076,1052.260078,1038.880066,1186.34008,1088.160076,1102.820072,1199.400093,1142.460079,1123.420074,1010.660069,1092.380081,961.4800644
TAG(56:7)_FA 18:0,0.118872621,4.476934967,1.754599411,0.185299566,0.999696804,922.8 -> 621.8,TAG1,1502.166777,1389.520096,1179.880077,1430.960091,1597.760117,1598.020115,1699.86013,1131.560081,1449.640106,1668.800125,1480.820114,1220.940083,1503.320107,1286.840084,1281.60009
TAG(56:7)_FA 18:1,-0.10653574,4.159784524,1.388091336,0.238727692,0.999696804,922.8 -> 623.8,TAG2,1104.660076,1194.423418,1057.440079,1139.080086,1203.480072,1173.740082,998.4200706,1143.580086,1132.920078,1306.260082,1190.32008,1293.080097,1085.980083,1110.800076,1016.840069
TAG(56:7)_FA 18:2,0.066429587,4.071658595,0.536880083,0.463728605,0.999696804,922.8 -> 625.8,TAG2,1093.020075,1048.016745,1109.420082,1055.720085,1033.880081,1075.140076,1080.660076,989.4600754,1099.600075,1095.18008,1113.680077,1005.060078,1110.760071,1067.540073,1119.540073
TAG(56:7)_FA 20:0,-0.006469756,4.107222274,0.005104101,0.943045194,0.999696804,922.8 -> 593.8,TAG2,1096.450071,1105.506748,1100.720085,1061.32008,1056.64006,1136.220081,1094.780075,1202.880093,1189.900078,1161.520081,1100.760067,1034.220085,1103.540073,1036.880066,1033.08007
TAG(56:7)_FA 20:4,-0.057974461,4.124142747,0.410007868,0.521965512,0.999696804,922.8 -> 601.8,TAG2,1083.300076,1132.86008,1180.62009,1030.560074,1049.420071,1139.16008,1060.820065,1221.520081,1153.220089,1253.400089,1096.160072,1040.860077,1053.440079,1111.66008,1086.740082
TAG(56:8)_FA 16:0,0.065311408,4.084994057,0.519731803,0.470956109,0.999696804,920.8 -> 647.8,TAG1,1113.806746,1068.450081,1001.540077,1017.800076,1023.780064,1032.500076,1291.94009,1100.960079,1052.220078,1087.780079,1106.120079,1111.94009,1068.200077,1059.720085,1140.580086
TAG(56:8)_FA 16:1,-0.056077916,4.023909228,0.381685004,0.536702828,0.999696804,920.8 -> 649.796,TAG1,1016.68007,1060.943406,1040.360088,1056.020073,994.1800613,1070.820068,1046.980072,1032.080078,1029.860073,1111.400082,1074.860077,1021.540062,974.4000626,1073.800072,979.8000717
TAG(56:8)_FA 18:0,-0.059144464,4.040550069,0.424634078,0.51463374,0.999696804,920.8 -> 619.8,TAG1,1017.903402,1063.783403,1160.020077,1099.320084,1044.180065,1031.160061,1039.220058,1099.160069,1021.440071,1027.440067,996.5000687,1000.320068,1037.460075,1125.300068,968.6200752
TAG(56:8)_FA 18:1,0.141928056,4.39942818,2.492798774,0.114368182,0.999696804,920.8 -> 621.8,TAG2,1436.396769,1306.190093,1093.120075,1247.960087,1369.400093,1420.600109,1472.220108,1276.820084,1664.400135,1329.340099,1418.260094,1238.680084,1328.660091,1323.740093,1365.440094
TAG(56:8)_FA 18:2,-2.25E-04,4.105641915,6.20E-06,0.998014058,0.999696804,920.8 -> 623.8,TAG2,1104.426746,1108.410081,1020.820072,1080.900082,1072.380077,1176.960083,1112.980083,1151.480083,1141.48008,1094.540073,1124.92009,1046.520077,1095.660076,1100.060085,1079.140072
TAG(56:8)_FA 20:0,0.023938392,4.146818602,0.070022323,0.791304281,0.999696804,920.8 -> 591.8,TAG2,1139.596745,1123.990077,1126.260086,1064.74007,1057.760078,1221.240089,1268.380085,1074.320072,1211.840076,1078.700069,1146.700085,1105.540077,1081.860077,1199.400082,1071.04007
TAG(56:8)_FA 20:4,0.013128183,4.087919706,0.020987077,0.884814167,0.999696804,920.8 -> 599.8,TAG2,1084.430076,1078.453411,1134.940086,1011.760075,1038.580074,1218.62009,1109.340076,1105.200073,1080.040077,1050.220078,1095.260082,1041.84008,1095.000069,1043.08007,1088.360077
TAG(58:0)_FA 16:0,-0.054154849,4.069968925,0.35688965,0.550238739,0.999696804,964.9 -> 691.9,TAG1,1051.413407,1095.54008,1061.840073,1081.48008,1061.560085,1141.560085,1080.700081,1083.700077,1040.800064,1096.340092,1093.160065,1144.480072,1013.200073,1025.680077,1019.060074
TAG(58:0)_FA 16:1,0.013200156,4.066181567,0.021200033,0.884235342,0.999696804,964.9 -> 693.9,TAG1,1072.540075,1067.346742,1068.600075,999.8600731,1100.24007,1045.140076,1027.620068,1104.600086,1051.760082,1143.760071,1084.020073,1023.500069,1116.860085,1087.220078,1054.74007
TAG(58:0)_FA 18:0,-0.053238831,4.191563221,0.347352679,0.555615553,0.999696804,964.9 -> 663.9,TAG1,1154.653417,1202.893419,1036.680073,1182.740086,1192.920078,1196.720085,1236.380093,1124.820072,1111.340076,1256.680096,1147.780087,1309.740086,1083.000088,1146.660091,1156.50008
TAG(58:0)_FA 18:1,-0.019885272,4.09989,0.048178798,0.826263157,0.999696804,964.9 -> 665.9,TAG2,1080.320077,1098.933411,1152.020081,1082.50008,1079.780079,1149.900085,1026.080074,1147.00008,1155.260078,1040.620071,1116.160088,1135.140076,1031.960072,1038.440071,1072.680073
TAG(58:0)_FA 18:2,-0.001987378,4.135712971,4.82E-04,0.982480624,0.999696804,964.9 -> 667.9,TAG2,1115.366745,1121.560076,1171.860088,1077.980072,1122.800072,1139.260075,1111.880089,1112.740074,1151.520069,1206.780094,1123.900082,1092.860077,1092.880074,1099.740067,1089.220085
TAG(58:0)_FA 20:0,-0.025580523,4.212828441,0.080266984,0.776935929,0.999696804,964.9 -> 635.9,TAG2,1180.506751,1206.070089,1077.840073,1236.12009,1209.740086,1112.94009,1170.700085,1202.660095,1160.120079,1150.960079,1165.180077,1444.780098,1112.720081,1088.960083,1264.580097
TAG(58:0)_FA 20:4,0.049380788,4.121318448,0.297587762,0.585398644,0.999696804,964.9 -> 643.9,TAG2,1130.926748,1096.363412,1087.68008,1101.020084,1112.200081,1102.740078,1205.660095,1155.720078,1185.180077,1090.640079,1095.240078,1078.800072,1125.740086,1049.260078,1061.540073
TAG(58:1)_FA 16:0,-0.010037282,4.101642753,0.012282289,0.911754734,0.999696804,962.9 -> 689.9,TAG1,1092.076741,1103.576743,1079.600071,1068.320065,1113.560074,1032.220078,1143.140079,1094.080074,1118.080082,1104.900085,1065.100071,1273.280087,1046.800068,1048.660069,1065.780071
TAG(58:1)_FA 16:1,-0.026221292,4.058936346,0.083594166,0.772484531,0.999696804,962.9 -> 691.9,TAG1,1049.073409,1071.933409,1104.62009,1117.460075,1029.520073,997.6800804,1094.700077,1141.280071,1023.960075,1052.300076,1057.48008,1080.820076,1042.660076,1042.060074,1046.120075
TAG(58:1)_FA 18:0,-0.064062859,4.051624986,0.499007959,0.479936341,0.999696804,962.9 -> 661.9,TAG1,1036.980074,1088.053411,1019.860077,1128.800083,1019.840057,1012.940071,1031.400085,1121.740086,1051.820072,1126.500076,1082.960087,1050.900074,1026.560078,1087.440079,1009.300064
TAG(58:1)_FA 18:1,-0.080300238,4.221581915,0.791096124,0.373768887,0.999696804,962.9 -> 663.9,TAG2,1163.063414,1234.426758,1117.520084,1162.440098,1296.980095,1183.620087,1191.980076,1314.5201,1243.800083,1329.980099,1053.880074,1131.160072,1144.580086,1284.840096,1047.160072
TAG(58:1)_FA 18:2,-0.022471611,4.094480185,0.061511242,0.80412311,0.999696804,962.9 -> 665.9,TAG2,1075.816741,1096.620075,1140.620083,1109.080082,1043.420063,1116.660072,1019.920082,1087.420074,1077.800076,1079.04007,1151.340076,1085.900074,1077.260071,1101.620075,1085.16008
TAG(58:1)_FA 20:0,0.007718942,4.070184489,0.007251511,0.932137526,0.999696804,962.9 -> 633.9,TAG2,1075.006742,1073.233408,1058.560078,995.1600685,1048.580067,1016.920071,1096.940083,1095.900074,1076.140079,1111.860077,1101.22007,1137.860088,1101.78009,1081.700069,1025.380066
TAG(58:1)_FA 20:4,-0.01839613,4.081016104,0.041211119,0.839130953,0.999696804,962.9 -> 641.9,TAG2,1073.023407,1091.293412,1066.680073,1118.640072,1033.440075,1060.320091,1022.480072,1040.200077,1076.160065,1171.420074,1117.040073,1067.600079,1115.780075,1089.580078,1073.240082
TAG(58:10)_FA 16:0,-0.044031327,4.095418191,0.236222431,0.626947887,0.999696804,944.8 -> 671.8,TAG1,1071.943412,1108.733408,1105.32008,1154.840073,1086.400082,1087.140068,1017.500076,1188.160084,1074.740067,1091.260071,1129.08009,1037.680069,1129.300079,1093.320084,994.6400795
TAG(58:10)_FA 16:1,-0.045842523,4.063358721,0.255409996,0.613291232,0.999696804,944.8 -> 673.8,TAG1,1037.226735,1074.510075,1193.520096,1081.760063,1084.940075,1092.400078,985.0000725,1126.700089,1039.200073,1024.90007,992.0600548,1010.460072,1064.220074,1110.84008,1057.94006
TAG(58:10)_FA 18:0,-0.031397375,4.107687664,0.120237047,0.728777535,0.999696804,944.8 -> 643.8,TAG1,1090.653411,1119.230079,1063.100075,1037.240074,1002.560074,1084.400074,1132.520084,1147.540089,1098.460083,1230.860085,1134.200081,1132.660076,1136.380077,1082.680077,1039.800064
TAG(58:10)_FA 18:1,-0.026154968,4.09649591,0.083410663,0.772727512,0.999696804,944.8 -> 645.8,TAG2,1088.570079,1111.863413,1001.74007,1178.760082,1100.440075,1176.280083,1005.400066,1097.980076,1071.880077,1041.880074,1189.080097,1084.380081,1124.300079,1091.900085,1040.320076
TAG(58:10)_FA 18:2,0.051709882,4.140497213,0.326732327,0.567589577,0.999696804,944.8 -> 647.8,TAG2,1150.736745,1114.256747,1059.960064,1040.740078,1136.220074,1062.800068,1187.020077,1115.080086,1195.680088,1159.940079,1106.820084,1116.82008,1187.320076,1190.160091,1091.360069
TAG(58:10)_FA 20:0,-0.055489938,4.099627793,0.375354462,0.540099996,0.999696804,944.8 -> 615.8,TAG2,1074.233408,1121.426746,1061.200081,1085.360077,1082.660072,1090.640087,1043.280075,1138.020077,1060.200077,1196.640087,1058.960068,1067.300068,1062.40007,1150.600079,1137.900085
TAG(58:10)_FA 20:4,0.015187403,4.117850078,0.028141009,0.866777739,0.999696804,944.8 -> 623.8,TAG2,1112.016748,1105.326745,1111.420078,1060.420086,1050.040077,1130.520077,1094.900082,1098.340076,1210.50008,1194.220089,1050.720074,1098.980072,1085.18008,1049.480072,1180.760098
TAG(58:2)_FA 16:0,-0.035443929,4.070397248,0.152841578,0.695834501,0.999696804,960.9 -> 687.9,TAG1,1054.50341,1084.916744,1108.520077,1028.300064,1057.140072,1101.840084,1078.140079,1097.960072,1056.580074,1115.160072,1079.82008,1099.780087,1015.300079,1066.460083,1040.040077
TAG(58:2)_FA 16:1,-0.048736472,4.100171207,0.289508777,0.59053549,0.999696804,960.9 -> 689.9,TAG1,1075.226741,1115.950078,1090.220066,1106.060081,1067.880066,1071.400078,1064.240074,1060.320065,1071.66008,1105.00008,1122.780079,1231.660088,1083.88007,1121.260075,1040.920078
TAG(58:2)_FA 18:0,0.035644159,4.169509298,0.155421557,0.693407246,0.999696804,960.9 -> 659.9,TAG1,1161.953416,1136.693412,1149.880077,1120.920071,1086.740082,1196.320087,1103.060085,1187.32008,1365.280094,1087.320072,1167.180084,1220.76009,1203.740082,1007.520073,1045.72007
TAG(58:2)_FA 18:1,0.113707455,4.080886965,1.574172884,0.209602043,0.999696804,960.9 -> 661.9,TAG2,1123.800082,1043.160076,1050.480076,977.9600639,1169.080082,1011.800076,1181.560093,1021.68008,1088.020073,1126.400082,1108.720081,1094.220089,1069.460079,1026.900066,1125.960083
TAG(58:2)_FA 20:0,-0.046427514,4.106265817,0.262855846,0.608164904,0.999696804,960.9 -> 631.9,TAG2,1083.090076,1121.973412,1070.420078,1091.22007,1082.540073,1009.080059,1073.260086,1096.700077,1107.360073,1102.780079,1166.820084,1315.280098,1070.920078,1116.78009,997.6400604
TAG(58:2)_FA 20:4,-0.104370824,4.077029456,1.325951051,0.249526809,0.999696804,960.9 -> 639.9,TAG2,1038.603402,1120.873411,1056.680084,1188.080074,994.9400711,1088.18008,1064.360073,1077.760078,1010.440063,1171.12009,1067.800079,1135.140076,1045.340069,1064.960068,1048.740059
TAG(58:3)_FA 16:0,-0.023979875,4.083520458,0.070035409,0.791285232,0.999696804,958.9 -> 685.9,TAG1,1073.336744,1095.146746,1067.060078,1051.500069,1039.120075,1130.220085,1145.260098,1067.460083,1092.760078,1116.00008,1056.56007,1147.400074,1084.140068,1058.300087,1022.180077
TAG(58:3)_FA 16:1,-0.014994304,4.065854639,0.027359157,0.868624401,0.999696804,958.9 -> 687.9,TAG1,1064.833411,1079.640076,1038.000076,1099.560074,1035.040073,1075.440067,1141.240089,1142.800083,1061.620071,1077.420074,1058.140079,1009.380077,1047.620071,1073.240078,1045.34008
TAG(58:3)_FA 18:0,-0.067885853,4.113938441,0.561888556,0.453500314,0.999696804,958.9 -> 657.9,TAG1,1073.146739,1128.726748,1157.820068,1065.360073,1032.420071,1103.040085,1031.860073,1264.080086,1056.06007,1092.48008,1137.200073,1109.780079,1125.240074,1137.620087,1056.100071
TAG(58:3)_FA 18:1,0.043878521,4.2895725,0.237085782,0.626318885,0.999696804,958.9 -> 659.896,TAG2,1279.060095,1245.746754,1100.960079,1110.160084,1120.000084,1491.780094,1193.080086,1155.620083,1587.780109,1256.740078,1210.200096,1174.340092,1168.000084,1285.840092,1395.30011
TAG(58:3)_FA 18:2,-0.081570391,4.108155357,0.81151455,0.367672852,0.999696804,958.9 -> 661.9,TAG2,1072.780074,1139.916746,1044.240074,1130.600075,1099.140068,1035.640068,1075.500072,1291.340084,1049.760075,1174.640083,1050.260078,1090.020084,1045.000065,1117.260078,1117.020084
TAG(58:3)_FA 20:0,0.008519209,4.080175662,0.008836269,0.92510802,0.999696804,958.9 -> 629.9,TAG2,1080.260077,1077.980073,1091.940083,1050.620068,996.5200691,1133.940079,1161.400089,1075.500088,1019.340073,1103.06007,1117.680077,1055.000069,1097.220081,1049.760067,1089.400074
TAG(58:3)_FA 20:4,0.056982275,4.398750456,0.401926401,0.526096056,0.999696804,958.9 -> 637.9,TAG2,1393.500104,1343.550095,1105.560085,1541.020115,1387.480106,1326.740089,1648.600117,1172.800091,1285.400097,1268.220085,1349.880104,1394.140095,1242.480095,1358.380093,1447.160107
TAG(58:4)_FA 16:0,0.056852995,4.217044772,0.396574003,0.528863909,0.999696804,956.9 -> 683.9,TAG1,1219.130088,1177.020086,1073.640072,1119.820084,1144.880077,1185.900082,1213.420086,1071.840076,1088.280083,1256.380108,1218.240089,1104.320076,1404.940098,1323.860092,1245.020096
TAG(58:4)_FA 16:1,-0.070505174,4.115917186,0.606273169,0.436194488,0.999696804,956.9 -> 685.9,TAG1,1076.696746,1134.386745,1124.780079,1105.100079,1018.300072,1065.38007,1094.040073,1194.18008,1051.32008,1096.500076,1195.160095,1259.200085,1032.48008,1085.960079,1068.880077
TAG(58:4)_FA 18:0,0.078023159,4.272585362,0.749001374,0.386792586,0.999696804,956.9 -> 655.9,TAG1,1278.923417,1218.253424,1086.380074,1141.080082,1151.040073,1125.520084,1407.860088,1131.76009,1150.500076,1491.160114,1227.080082,1252.740089,1387.140099,1167.260082,1349.920086
TAG(58:4)_FA 18:1,0.020521738,4.130570474,0.051437875,0.820579889,0.999696804,956.9 -> 657.9,TAG2,1130.776745,1119.456743,1053.740067,1069.100071,1092.100067,1084.860065,1178.680084,1199.480083,1222.60009,1254.920082,1152.700081,1075.400085,1080.640079,1032.980068,1057.940067
TAG(58:4)_FA 18:2,-0.013512975,4.11747628,0.022281481,0.881340723,0.999696804,956.9 -> 659.9,TAG2,1104.15008,1117.880079,1079.480072,1187.100082,1030.200077,1105.200073,1066.080082,1186.360092,1269.840096,1089.420074,1091.160084,1032.820072,1104.06007,1106.380077,1063.56007
TAG(58:4)_FA 20:0,-0.04754333,4.088914603,0.275363941,0.599756081,0.999696804,956.9 -> 627.9,TAG2,1068.47341,1107.920077,1068.34008,1123.280075,1088.920074,1076.380074,989.4000702,1099.480076,1105.260082,1090.460079,1095.620075,1038.200081,1112.32008,1219.720078,1019.320076
TAG(58:4)_FA 20:4,-0.035846748,4.183907238,0.157394586,0.691566674,0.999696804,956.9 -> 635.9,TAG2,1153.230084,1186.266749,1057.360073,1134.940083,1267.360096,1220.260086,1096.240082,1176.580078,1091.280067,1136.080078,1115.180084,1138.200081,1249.340092,1311.540089,1099.980083
TAG(58:5)_FA 16:0,-0.03219347,4.209918315,0.12711785,0.72143927,0.999696804,954.8 -> 681.8,TAG1,1175.613415,1207.693418,1080.520077,1092.38007,1073.420071,1203.620083,1206.340092,1190.180077,1129.140076,1360.14011,1203.400085,1194.300091,1265.400085,1205.540077,1175.98008
TAG(58:5)_FA 16:1,0.048619045,4.079945961,0.287704615,0.591695236,0.999696804,954.8 -> 683.8,TAG1,1091.600081,1059.430077,1130.980076,1078.500072,1113.700092,1030.860073,1054.24007,1002.380081,1137.680092,1118.160084,1070.84008,1076.320076,1137.060074,1050.360073,1036.080078
TAG(58:5)_FA 18:0,0.034207638,4.373988713,0.144695731,0.703656738,0.999696804,954.8 -> 653.8,TAG1,1357.166762,1332.560096,1094.68008,1170.460083,1583.780102,1145.820076,1361.460094,1392.720089,1173.900097,1460.380104,1202.720081,1406.98011,1311.580086,1419.000114,1509.560112
TAG(58:5)_FA 18:1,-0.068390593,4.210344975,0.573601812,0.448831192,0.999696804,954.8 -> 655.8,TAG2,1160.320085,1221.973419,1083.280071,1332.160095,1017.460072,1240.920086,1214.600086,1079.260082,1115.100082,1306.780098,1095.160088,1224.580078,1236.340096,1148.140076,1283.260086
TAG(58:5)_FA 18:2,0.013175515,4.082603752,0.02114089,0.884395799,0.999696804,954.8 -> 657.8,TAG2,1085.420076,1080.440075,1070.700073,1040.640076,1111.820072,1121.700066,1017.480072,1095.800076,1055.54007,1145.68008,1073.020077,1037.180077,1128.040085,1041.640076,1126.620079
TAG(58:5)_FA 20:0,-0.00710585,4.078806199,0.006147527,0.93750497,0.999696804,954.8 -> 625.8,TAG2,1074.396743,1083.750078,1079.84008,1083.920086,1069.000084,1083.380077,1131.020081,1108.200069,1037.620075,1110.780079,1081.600075,1057.32008,1070.460068,1058.900078,1056.680077
TAG(58:5)_FA 20:4,0.014890845,4.073489315,0.026997044,0.869488864,0.999696804,954.8 -> 633.8,TAG2,1083.273408,1075.453407,1024.060074,1060.360073,1076.460083,1067.84008,1084.960068,1070.000076,1043.980068,1012.500072,1111.74007,1086.840073,1128.380081,1155.180069,1054.120079
TAG(58:6)_FA 16:0,-0.012466214,4.087625619,0.018933471,0.890557385,0.999696804,952.8 -> 679.8,TAG1,1082.033408,1095.000078,1056.740078,1083.740082,1049.500069,1090.460075,1109.740086,1124.140072,1188.460075,1106.180077,1062.460075,1082.340076,1066.540073,1083.140083,1015.500069
TAG(58:6)_FA 16:1,0.039722229,4.052232386,0.191763778,0.661452677,0.999696804,952.8 -> 681.8,TAG1,1068.036741,1043.060075,1104.960083,1024.640072,1079.780083,1023.800076,1034.620075,1056.760075,1114.940079,1112.820076,1074.100071,999.4800758,1103.820068,1040.860077,1000.960068
TAG(58:6)_FA 18:0,-0.074907344,4.213428741,0.688360353,0.406722646,0.999696804,952.8 -> 651.8,TAG1,1164.236746,1230.286755,1052.520081,1304.200096,1213.760094,1285.300087,1239.140076,1174.560085,1185.100094,1296.180096,1097.560078,1126.34008,1254.400074,1195.140083,995.4600601
TAG(58:6)_FA 18:1,0.002226558,4.559437919,6.18E-04,0.980164633,0.999696804,952.8 -> 653.8,TAG2,1544.000104,1546.766777,1078.100082,1542.100105,1546.880096,1519.320091,1268.860096,1586.400116,1533.24012,1603.300129,1670.240093,1282.180096,1932.860119,1747.300125,1311.920097
