lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
TAG(56:1)_FA 18:2,-0.223653294,4.612454439,3.648945686,0.056104717,0.727742911,934.9 -> 637.896,TAG2,1461.428094,1707.724117,1079.900082,1441.020096,1378.960091,1734.140102,1439.060089,1602.400127,1477.400101,2014.500141,1336.020092,1746.560116,1675.7001
PCo(40:0),-0.217375661,7.83817737,3.570301037,0.058821647,0.742068905,832.7 -> 184.1,PCandSM,14613.10106,16975.90922,1741.760124,12914.34093,9194.620739,17357.78149,14679.76102,22352.78139,21417.50158,22793.32162,16828.36117,9461.32066,10945.26081
PE (22:4),-0.218385922,6.100991115,3.569234714,0.058859431,0.742068905,530.3242 -> 389.3242,PE,4285.672294,4968.744364,1446.980099,5503.920345,3174.800224,5567.880428,4932.260284,3782.580288,5877.800446,5835.720478,4492.820305,4153.620281,2950.68021
PEo (36:3),0.221833256,4.739440008,3.600325371,0.057768264,0.742068905,728.559 -> 587.559,PE,1846.632137,1582.520116,1348.000103,1482.32011,1780.560135,1576.420113,1857.780144,1778.02013,2298.860161,1674.860126,1923.520142,1400.980099,1372.440102
PS (40:5),-0.216224034,7.063148071,3.522247817,0.060550275,0.756317783,838.5594 -> 653.5594,PS,8408.980604,9761.352707,2206.880127,9397.580635,7043.280518,11723.32082,9550.140724,9623.560638,10225.88073,9760.300629,7793.940544,8302.000816,7431.660503
PSo (38:2),-0.21836619,4.848331887,3.498454673,0.061426122,0.760218697,802.5958 -> 617.5958,PS,1718.324123,2000.300141,1357.420094,1837.640137,1613.540108,2035.880123,1818.660133,2435.840183,1949.180141,1888.080143,1645.800114,1804.06012,1564.440117
PI (18:1),0.217269299,4.918797231,3.468787586,0.062537132,0.766932642,616.3192 -> 339.3192,PI,2097.496147,1804.272134,1417.440094,1884.740124,1982.920135,1786.280125,2098.520161,1792.400146,2209.580151,1612.82011,2127.860153,1945.120163,2068.600136
PCo(36:4),-0.213103663,8.415541372,3.435978731,0.063790778,0.775259097,768.6 -> 184.1,PCandSM,21818.54155,25260.26979,2707.280205,23492.62158,17219.96128,30638.40229,28635.28219,27241.46187,28726.20182,26508.14183,22733.70162,18420.72137,11777.56083
PC (38:0),-0.2098404,7.275178241,3.320754256,0.068410437,0.798109986,818.7 -> 184.1,PCandSM,9813.472689,11335.19671,2124.260155,10978.08082,7946.060581,12832.70081,12796.02085,11887.7608,12147.10088,12134.96055,8974.240639,8842.480579,7203.940491
PG (18:0),-0.212987276,5.315094343,3.36038241,0.066782559,0.798109986,530.3188 -> 341.3188,PG,2427.580181,2807.696183,1415.120102,2553.920143,2068.920158,2539.440178,2031.88015,2445.980152,3066.720234,2989.320221,2561.920181,3509.820221,2408.460182
PS (26:1),0.213325124,4.602061834,3.31550635,0.068629176,0.798109986,650.4029 -> 465.4029,PS,1640.328112,1418.600103,1463.860115,1400.540096,1989.240139,1489.420105,1331.460091,1438.680103,1389.380096,1312.260098,1389.340099,1452.100113,2102.220135
STD_15:0-18:1(d7) PI (NH4 Salt),0.21133113,5.614389962,3.323549286,0.068294241,0.798109986,846.6 -> 569.6,PI,3479.104241,3014.440228,1487.8801,2969.780254,3582.260265,3179.460197,3038.320202,3450.060249,3228.360245,2883.140224,4139.440292,2589.760216,3407.140202
STD_15:0-18:1(d7) PI (NH4 Salt),0.21133113,5.614389962,3.323549286,0.068294241,0.798109986,846.6 -> 569.6,QC,177727.6526,180607.8327,126200.3284,189321.9931,178139.8533,172680.2721,183404.353,174344.5923,173348.352,184119.1332,175026.0522,182573.173,178719.6526
STD_18:1(d7) Chol Ester,0.209809248,9.103602588,3.334031014,0.067860367,0.798109986,675.64 -> 369.1,CE,40534.33487,35156.57853,3898.740307,33440.46245,35609.28245,32593.30247,30324.6221,38917.42275,37127.30251,39483.98267,51576.14365,31347.72232,48034.32366
STD_18:1(d7) Chol Ester,0.209809248,9.103602588,3.334031014,0.067860367,0.798109986,675.64 -> 369.1,QC,2072907.821,2203164.348,1826427.81,2008268.399,2017346.58,2550615.561,1871277.228,2294776.23,2311529.524,2159648.774,2152850.834,2002512.775,2011534.94
PC (34:5),0.208546279,7.437128275,3.282116866,0.070038538,0.80753836,752.5 -> 184.1,PCandSM,12729.62496,11051.55679,1544.880112,9171.400711,13059.38105,12038.1408,10798.50084,11302.38083,11613.72079,12025.20085,14945.82111,10720.66076,13230.701
PEo (36:1),0.210095966,5.278794469,3.268074146,0.070640506,0.80757663,732.5903 -> 591.5903,PE,2747.216199,2371.136169,1330.220104,2558.58017,3186.420242,2558.600216,2117.820126,2094.900116,3583.020275,2293.400162,2853.280216,2350.200184,1995.540138
PE (16:1),0.211232624,4.58079165,3.250185691,0.071415367,0.809574199,452.2773 -> 311.2773,PE,1634.804118,1409.608101,1336.900108,1302.680096,1592.500114,1404.060104,1433.740112,1494.640106,2196.180164,1403.320095,1503.080101,1443.340103,1448.520096
O-(17-carboxyheptadecanoyl)carnitine,0.206739347,7.315776727,3.223316305,0.072596415,0.81008889,458.3 -> 85.1,acy-carnitines,11265.22879,9773.936684,5163.640377,10317.4407,16051.5611,8933.120644,9816.640671,9442.320679,9436.66074,8386.640549,7471.060547,11790.16084,13550.22091
STD_15:0-18:1(d7) PC,0.206191026,9.648508523,3.221842705,0.072661791,0.81008889,754.11 -> 184.1,PCandSM,59519.80398,51749.28765,1843.160126,48977.8434,53107.46379,48925.38331,48509.38387,56993.56416,53948.56318,57741.32381,73853.82417,46108.32359,68179.7849
STD_15:0-18:1(d7) PC,0.206191026,9.648508523,3.221842705,0.072661791,0.81008889,754.11 -> 184.1,QC,6754140.794,6842877.935,5215645.418,6653703.519,6702185.401,7317249.11,6593043.429,6880639.664,7109678.798,6722671.834,6773262.193,6640125.549,6592534.15
SM (d18:1/20:0),0.205012513,9.373111905,3.184348636,0.074346622,0.822078635,759.6 -> 184.1,PCandSM,48866.62353,42249.53088,7387.680519,43810.0031,44186.04376,46401.04284,46377.36295,53644.08372,81469.70588,43244.08301,46230.2432,24148.44176,26069.76183
PC (42:9),-0.204694174,6.147266146,3.137355948,0.076517759,0.839206969,856.6 -> 184.1,PCandSM,4436.544304,5104.432364,1640.380127,4060.940273,2976.480198,5055.04034,4570.440296,6415.280506,6642.600475,6836.660492,5068.940334,3154.240208,2924.260216
PE (36:8),0.205689226,5.125294128,3.123327055,0.077179053,0.839633405,732.46 -> 591.46,PE,2444.124177,2115.648158,1398.580101,2306.900162,2660.280212,1959.66016,1946.960121,2292.860176,3295.920235,2179.84016,2463.280174,1838.980133,1854.180141
PS (34:5),0.203481107,5.310743145,3.06660957,0.079915982,0.862453281,754.4655 -> 569.4655,PS,2769.240198,2411.052174,1572.660114,2272.140171,2516.520164,2529.460152,2483.96019,2478.700184,2588.68021,2521.660187,3419.48024,2253.300175,2837.560184
O-arachidonoylcarnitine,0.200837629,7.379481511,3.042923846,0.08108974,0.868175077,448.3 -> 85.1,acy-carnitines,11794.96081,10290.77275,5023.800335,9164.680664,18834.14131,12087.74083,10447.16072,9853.220722,9982.860664,9370.160686,7669.88052,10978.06083,12040.76083
"(5Z,8Z)-tetradecadienoylcarnitine",0.197531357,6.501655816,2.928552755,0.087025473,0.89616308,368.3 -> 85.1,acy-carnitines,6180.936436,5403.636392,4771.460339,5124.000412,6560.580467,6289.800446,6012.840416,5684.100372,5793.340412,5098.860386,6082.580444,4821.420345,6455.340443
C20:5,-0.196924377,9.865002263,2.939330479,0.086446558,0.89616308,301.3 -> 301.3,FFA,58077.14819,66375.04869,25478.72178,60748.7041,55762.28408,65149.06466,68149.86498,57360.58423,70402.96494,61592.54426,44171.96316,87024.34619,51898.66378
PC (40:3),-0.199553251,5.639150587,2.964427805,0.085114566,0.89616308,840.6 -> 184.1,PCandSM,3063.568204,3513.316248,1703.580116,3373.220264,2814.580219,3700.820263,4096.300247,3623.220222,3522.060223,3541.640244,2364.520176,3327.680248,2520.380154
PCo(42:1),-0.199247692,5.529138286,2.951210228,0.085813274,0.89616308,858.7 -> 184.1,PCandSM,2848.440196,3271.83623,1447.280098,2628.540169,2638.800182,3348.28022,3121.120232,3515.100227,3175.420197,4020.960342,2722.220181,2846.30019,2584.64019
TAG(56:0)_FA 16:0,-0.202743196,4.364189002,2.975723204,0.084522343,0.89616308,936.9 -> 663.9,TAG1,1221.560088,1407.744102,1083.840076,1296.780098,1092.32008,1381.96011,1323.360096,1550.7201,1168.560081,1172.860077,1323.600094,1636.400124,1199.960087
17:0 Campesteryl ester_simulated,-0.196187587,8.436078003,2.912598022,0.087890188,0.898211088,670.6002 -> 369.1,CE,22119.53754,25295.60974,3867.440281,24996.50173,19744.72129,25492.60181,25739.28183,21289.14148,25226.30177,28312.88197,19252.28141,26386.92172,20635.10139
PC (40:10),-0.197994837,5.239370425,2.899898553,0.088585128,0.898506293,826.5 -> 184.1,PCandSM,2290.144152,2626.460192,1595.160137,2630.700214,2190.20015,3067.140209,2352.640175,2539.780163,2660.440186,2574.160187,2141.56012,2320.520187,2105.880131
"PIo (40:6), PIp (40:5)",-0.197068716,5.309520484,2.876828425,0.089862857,0.904664135,914.5853 -> 637.5853,PI,2423.972173,2779.840198,1449.880089,2215.320148,2072.600147,2742.380199,2539.400169,2737.420216,2456.060173,2216.100159,2701.300201,3987.980267,2350.500172
PE (34:4),0.192205909,8.246787379,2.794682736,0.094577485,0.945074271,712.4913 -> 571.4913,PE,22303.35344,19584.23745,1620.820114,21490.04161,22764.96156,20225.74156,17709.52112,19296.80136,18904.00148,20185.10144,27482.12161,16723.50126,24656.16143
PCo(42:6),-0.192596941,5.238640045,2.744262831,0.097604081,0.968146359,848.6 -> 184.1,PCandSM,2300.904155,2630.484194,1513.98011,2490.960167,2052.020168,3074.14024,2426.400158,2635.880199,2602.340157,2619.500195,2333.840153,2331.94017,2089.920139
C16:1,0.188219216,8.861682153,2.682517555,0.101455222,0.991761556,253.3 -> 253.3,FFA,32286.64632,28287.758,19472.74131,28232.10204,36937.76249,26512.14184,26590.10196,23617.16168,36692.20285,28521.48203,22060.90164,34555.9024,39152.26266
PE (20:4),-0.188904581,6.818324043,2.685701801,0.101252608,0.991761556,502.2929 -> 361.2929,PE,7220.4925,8181.424538,1703.70013,9243.120655,4908.700352,10302.82059,6974.620441,7132.920517,12991.50093,9272.760593,6818.200474,4955.500336,4409.440304
PCo(40:4),-0.188498362,6.203128447,2.662067821,0.102767056,0.997357975,824.6 -> 184.1,PCandSM,4617.812339,5261.260381,1803.080128,5170.060406,3669.520264,5116.540375,5896.840446,6239.500443,5301.940384,5517.980408,5003.740353,4262.220272,3217.020248
(11Z)-eicoseneoylcarnitine,0.015758669,7.853694686,0.018779815,0.8909996,0.99982009,454.4 -> 85.1,acy-carnitines,15498.35311,15308.65307,6708.02047,15103.64114,14899.62109,15437.48108,18825.72144,16357.96114,18953.90132,16624.00105,14089.36097,13020.18094,10723.16075
"(11Z,14Z)-eicosadienoylcarnitine",-2.38E-04,7.167336257,4.27E-06,0.998351677,0.99982009,452.4 -> 85.1,acy-carnitines,9480.300666,9486.148679,4873.260342,8478.660618,11024.10073,10408.18075,10144.50073,9005.660686,9563.580639,9157.800594,7213.720509,10380.44074,9455.600716
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",0.102442094,6.988214347,0.790588483,0.373922241,0.99982009,384.3 -> 85.1,acy-carnitines,8442.864607,7873.496549,6297.340488,7956.260532,9873.600731,7598.580528,8412.60059,8823.180595,8225.900581,7217.020535,7154.960484,7772.440556,8547.260651
"(7Z,10Z)-hexadecadienoylcarnitine",-0.051814072,10.57827421,0.203723659,0.651731856,0.99982009,396.3 -> 85.1,acy-carnitines,104551.4035,108069.6195,5126.940365,97658.20753,76770.84595,114473.868,131512.9697,143213.6296,163300.1112,110945.5276,111998.6277,74056.86477,39174.46298
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",-0.166361899,6.731746165,2.081482936,0.149095267,0.99982009,476.4 -> 85.1,acy-carnitines,6560.880452,7349.72051,4082.480293,6129.200417,6860.160458,5906.660408,5933.680389,7003.980461,7436.720524,6099.200409,5855.04039,11609.56086,6718.800499
(9Z)-3-hydroxyoctadecenoylcarnitine,0.07350977,6.981414542,0.407203107,0.523392522,0.99982009,442.3 -> 85.1,acy-carnitines,8581.568598,8148.920576,4096.120277,7999.740585,9502.160667,8690.000641,9051.420574,8588.340553,10394.38081,8240.760578,7479.680531,7225.760521,6480.200405
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",0.026852575,6.523809675,0.054169731,0.815960265,0.99982009,412.3 -> 85.1,acy-carnitines,5919.980429,5818.528417,4969.640343,5511.100384,6352.540462,5769.040405,5904.320412,6505.460491,5928.680424,5384.460384,5825.200424,5922.580421,5589.160423
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",-0.112492938,7.315862721,0.954975825,0.32845597,0.99982009,438.3 -> 85.1,acy-carnitines,10200.75274,10997.32876,4660.700333,10167.68065,10855.18079,10607.26076,10633.9008,10216.00072,12885.16101,10271.86073,7593.320503,13723.84095,9036.200623
1-O-behenoyl-Cer(d18:1/16:0),-0.049421491,5.439522103,0.181287581,0.670269041,0.99982009,860.8 -> 264.3,cer,2692.59619,2788.280195,2590.860191,2680.520199,2727.5602,2829.020206,2802.400208,2867.860184,2759.440193,2734.420177,2616.260174,2829.580208,2557.320175
1-O-carboceroyl-Cer(d18:1/16:0),-0.036585826,5.352332388,0.099203364,0.752787731,0.99982009,902.9 -> 264.3,cer,2536.98018,2603.276189,2517.740181,2691.260189,2443.520172,2608.480175,2569.640202,2494.30019,2560.140175,2571.980194,2581.400173,2650.360195,2530.200176
1-O-carboceroyl-Cer(d18:1/18:0),-0.012674066,5.337928122,0.011902657,0.913123731,0.99982009,973 -> 264.3,cer,2533.892174,2557.48018,2491.620171,2470.300175,2523.000187,2573.720181,2627.420174,2564.140175,2621.860168,2680.360188,2441.44017,2498.88018,2455.74017
1-O-cerotoyl-Cer(d18:1/16:0),-0.004491954,5.360207647,0.001495637,0.969150724,0.99982009,916.9 -> 264.3,cer,2575.736179,2585.688173,2567.240192,2519.740162,2507.320187,2577.280178,2645.640167,2559.960182,2576.900185,2709.620186,2573.240177,2561.840157,2575.580181
1-O-cerotoyl-Cer(d18:1/18:0),0.003553093,5.341583093,9.35E-04,0.975599769,0.99982009,944.9 -> 264.3,cer,2551.66418,2547.932179,2519.180176,2387.760155,2572.98019,2613.740189,2507.280182,2659.020184,2618.080189,2502.600178,2552.520161,2576.540192,2507.460178
1-O-eicosanoyl-Cer(d18:1/16:0),0.028206043,5.322619104,0.058934863,0.808187422,0.99982009,832.8 -> 264.3,cer,2540.344173,2494.212182,2466.520172,2521.140179,2545.120178,2467.860165,2668.640175,2485.280193,2397.880157,2590.740192,2620.340183,2406.04018,2469.740173
1-O-lignoceroyl-Cer(d18:1/16:0),-0.05726556,5.379088135,0.243166457,0.621928428,0.99982009,888.9 -> 264.3,cer,2576.54418,2682.192189,2467.820168,2510.520187,2519.02018,2660.680187,2628.080189,2717.140179,2646.320175,2559.020172,2560.420174,2963.60022,2528.88018
1-O-myristoyl-Cer(d18:1/16:0),0.010932761,5.373503162,0.008861881,0.924999879,0.99982009,748.7 -> 264.3,cer,2617.700175,2599.976179,2555.080189,2523.400181,2693.620174,2528.000168,2597.940174,2710.78019,2679.060188,2713.560192,2587.740173,2524.140163,2530.140167
1-O-palmitoyl-Cer(d18:1/16:0),-0.013491153,5.35847043,0.013490878,0.907533472,0.99982009,776.7 -> 264.3,cer,2564.608182,2590.82418,2562.700176,2563.660168,2483.100174,2656.860195,2646.620178,2572.100182,2552.860195,2509.740177,2597.260185,2651.760178,2543.200176
1-O-stearoyl-Cer(d18:1/16:0),0.011111911,5.359642772,0.009152579,0.923783371,0.99982009,804.8 -> 264.3,cer,2592.608184,2574.504184,2534.260181,2514.180176,2543.500168,2614.660183,2562.040192,2620.120182,2678.780197,2531.300182,2609.280178,2592.260197,2569.440186
1-O-tricosanoyl-Cer(d18:1/16:0),0.025013296,5.344380353,0.046364945,0.829513778,0.99982009,874.9 -> 264.3,cer,2576.796176,2534.160175,2515.300179,2444.220158,2624.700188,2472.100163,2533.480179,2630.380184,2659.720181,2571.780193,2523.880173,2552.320175,2542.200161
1-O-tricosanoyl-Cer(d18:1/18:0),-0.017656865,5.315316548,0.023092406,0.87921702,0.99982009,1001 -> 264.3,cer,2489.112186,2521.672179,2455.780182,2425.10017,2515.400196,2481.600174,2460.520187,2576.800179,2540.080185,2642.240189,2439.78017,2482.620182,2489.780193
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",0.027509586,6.635172006,0.056902928,0.811459699,0.99982009,444.4 -> 85.1,acy-carnitines,6457.296455,6341.176438,4839.640316,5898.200405,6578.280518,6480.480427,6839.240456,6828.18045,6596.520473,6368.240448,5948.160416,6130.78046,6324.280415
12:0 Cholesteryl ester,0.02963355,6.914926693,0.066131587,0.797054778,0.99982009,586.5219 -> 369.1,CE,7688.372548,7541.096541,7265.340565,7133.020512,8194.2206,7552.320538,7889.220566,7618.020554,7444.380524,7758.240562,7587.42054,7643.880539,7326.62051
14:0 Cholesteryl ester,0.01785405,5.919693722,0.02381082,0.877367244,0.99982009,614.5532 -> 369.1,CE,3831.384269,3785.712277,3760.740284,3405.980244,3649.08025,3813.080273,4031.480286,3833.220295,4044.38028,4077.340302,3680.800255,3798.940273,3751.180275
14:1 Cholesteryl ester,-0.062378406,5.903297552,0.290599265,0.589836763,0.99982009,612.5376 -> 369.1,CE,3702.168263,3869.764266,3511.780247,3947.760262,3434.360237,3832.020264,3806.840267,4013.900272,3682.56028,3928.38028,3971.720276,3626.760254,3615.360256
15:0 Campesteryl ester_simulated,-0.14791206,6.808174565,1.646405308,0.199448895,0.99982009,642.6002 -> 369.1,CE,6982.572484,7730.948539,4119.320301,7547.840546,6769.420452,7711.100571,6678.100449,6926.220463,7712.840538,7980.680542,6478.480461,8488.900574,7274.020519
15:0 Cholesteryl ester,0.025045005,5.951842987,0.046867759,0.828606109,0.99982009,628.5689 -> 369.1,CE,3915.37629,3848.856278,3945.720303,3782.760269,3740.30027,3719.400269,4026.22031,3843.16029,4037.240303,3882.240261,3815.360275,4016.720303,3957.760292
15:1 Campesteryl ester_simulated,0.029164569,5.985333891,0.063579822,0.800924819,0.99982009,640.6002 -> 369.1,CE,4025.732289,3943.500278,3952.16029,3839.840286,3857.780273,3840.420254,3830.580273,3979.220303,4597.320347,4142.180279,3932.980297,3915.840271,3910.000256
15:1 Cholesteryl ester,-0.072823851,6.252579067,0.397269955,0.528502544,0.99982009,626.5532 -> 369.1,CE,4533.216326,4770.824338,6043.880432,5374.500381,4638.54034,4256.36031,4215.620289,4900.280365,4525.220329,4597.780331,4969.480362,4725.200302,4317.22031
16:0 Campesteryl ester,-0.061257586,5.936140229,0.280346311,0.596474322,0.99982009,656.6002 -> 369.1,CE,3782.640273,3950.088282,3651.020283,4164.640285,3973.860283,3937.660305,3629.560257,3907.840275,3774.400261,4072.400288,3733.500271,3667.900257,3801.880291
16:0 Cholesteryl ester,-0.059310884,6.843904353,0.264881815,0.606785945,0.99982009,642.5845 -> 369.1,CE,7392.42853,7690.000565,4254.72028,7483.580593,6970.600498,7289.440529,6910.560516,7359.180565,8756.620602,7469.120525,6003.880428,8848.680611,8320.480606
16:1 Cholesteryl ester,-0.113185177,6.020555367,0.957775347,0.327748015,0.99982009,640.5689 -> 369.1,CE,3938.304282,4254.868294,3913.540291,4466.360329,3674.280258,3781.400276,3922.580265,4129.820278,4453.16032,4640.580322,3721.080273,4256.180264,3920.420292
16:2 Campesteryl ester,-0.083406474,5.998070319,0.520081556,0.470806894,0.99982009,652.5689 -> 369.1,CE,3938.436276,4173.900293,3625.400257,3807.800274,3828.180264,3956.100266,3901.740273,4007.940292,4033.040272,4365.560318,3936.720272,4732.100315,3992.500301
"16:2 Cholesteryl ester, zymosteryl palmitoleate",-0.028965816,5.887419594,0.062651942,0.802352495,0.99982009,638.5532 -> 369.1,CE,3699.080269,3777.180272,3528.780239,3744.68029,3560.900249,3625.820263,3761.580299,3888.48027,3656.940266,3749.700272,3744.96027,3877.220264,3771.02026
16:3 Campesteryl ester,-0.044523291,5.850808294,0.147949893,0.700502263,0.99982009,650.5532 -> 369.1,CE,3572.628251,3689.264258,3568.820255,3365.400246,3720.940262,3595.980263,3692.580254,3841.680267,3466.000263,3926.460255,3527.840233,3716.800259,3455.780243
16:3 Cholesteryl ester,0.033355055,5.811525513,0.082995892,0.773277789,0.99982009,636.5376 -> 369.1,CE,3567.536251,3489.372241,3510.460255,3452.620255,3707.760246,3438.340233,3588.240269,3457.900238,3462.840244,3510.600235,3561.560253,3587.400246,3517.280243
16:3 Stigmasteryl ester,-0.127137786,6.053297357,1.209021684,0.271525961,0.99982009,662.5532 -> 369.1,CE,4058.06429,4433.032316,3477.960243,3964.300278,3670.700264,4231.860287,4312.540298,4301.480316,4070.020271,4273.96032,4158.320312,5393.560379,4078.740303
