lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
1-O-cerotoyl-Cer(d18:1/18:0),0.014229022,5.35362209,0.016983333,0.896313164,0.999881201,944.9 -> 264.3,cer,2592.08018,2583.563515,2519.180176,2623.000179,2538.140186,2557.520187,2641.800182,2578.740177,2601.780174,2591.020176,2557.360165,2577.240181,2657.48019,2573.860188,2555.920181
1-O-eicosanoyl-Cer(d18:1/16:0),0.060566552,5.32234419,0.307533057,0.57919796,0.999881201,832.8 -> 264.3,cer,2576.613515,2486.770185,2466.520172,2485.560188,2644.260189,2524.680195,2517.580193,2528.120182,2539.700172,2463.380177,2541.400173,2440.140194,2629.46019,2478.740173,2587.28017
1-O-lignoceroyl-Cer(d18:1/16:0),-0.016864774,5.378053949,0.023868553,0.87721984,0.999881201,888.9 -> 264.3,cer,2616.600189,2664.186856,2467.820168,2695.200184,2594.660172,2770.460197,2669.900204,2717.000202,2621.600201,2637.560169,2490.800182,2649.860195,2756.740192,2515.040188,2565.900185
1-O-myristoyl-Cer(d18:1/16:0),-0.03680232,5.367504348,0.113631332,0.736047195,0.999881201,748.7 -> 264.3,cer,2569.790182,2652.390179,2555.080189,2618.880173,2555.000187,2946.600208,2542.420174,2609.700176,2639.980206,2596.220169,2517.780167,2511.660179,2629.280186,2631.28017,2534.280174
1-O-palmitoyl-Cer(d18:1/16:0),-0.011507069,5.372101853,0.011110172,0.916054608,0.999881201,776.7 -> 264.3,cer,2601.183515,2638.27352,2562.700176,2563.440174,2549.920185,2779.5802,2458.540165,2725.700207,2545.900177,2582.920181,2718.360199,2577.060173,2698.080181,2600.940186,2636.300182
1-O-stearoyl-Cer(d18:1/16:0),-0.036772343,5.350031316,0.113414647,0.736289603,0.999881201,804.8 -> 264.3,cer,2537.543516,2619.836851,2534.260181,2683.400185,2586.320183,2907.020203,2411.320171,2532.000179,2675.100197,2603.82019,2445.800171,2451.100174,2567.420185,2541.680176,2539.300186
1-O-tricosanoyl-Cer(d18:1/16:0),0.06723908,5.359041201,0.379240798,0.538009829,0.999881201,874.9 -> 264.3,cer,2650.206851,2545.540177,2515.300179,2375.440166,2635.640171,2573.320183,2554.600185,2613.000183,2742.140194,2600.760181,2703.440182,2479.780163,2703.920193,2630.940186,2561.500183
1-O-tricosanoyl-Cer(d18:1/18:0),0.018891849,5.304965708,0.029914225,0.862684997,0.999881201,1001 -> 264.3,cer,2507.543509,2491.870174,2455.780182,2480.940189,2488.720177,2445.000156,2522.520176,2448.20018,2705.360184,2561.92017,2411.320171,2488.460186,2462.020164,2526.700165,2455.320183
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",-0.074630436,6.724093321,0.47374804,0.491267929,0.999881201,444.4 -> 85.1,acy-carnitines,6646.570449,7043.913841,4839.640316,6812.320515,6264.220413,6613.620449,7010.000484,7185.56052,6332.780449,7468.360554,7249.740475,6833.640522,6636.220448,7349.980488,6386.460423
12:0 Cholesteryl ester,-0.01687243,6.89032659,0.024235438,0.87628735,0.999881201,586.5219 -> 369.1,CE,7446.497201,7583.877204,7265.340565,7382.800503,7251.960522,7708.160545,7157.120506,7550.480526,7653.060532,7528.720531,7688.620571,8046.220608,7493.820541,7286.880512,7434.400536
14:0 Cholesteryl ester,0.004665677,5.920747438,0.00183939,0.965790726,0.999881201,614.5532 -> 369.1,CE,3826.163602,3839.180275,3760.740284,3907.500286,3867.18026,3740.620255,4070.920288,4055.820293,3840.880272,3807.980259,3590.280254,3893.780277,3880.48027,3629.38028,3707.240265
14:1 Cholesteryl ester,-0.007365304,5.902837982,0.004583264,0.9460246,0.999881201,612.5376 -> 369.1,CE,3781.046937,3826.22027,3511.780247,3848.440273,3678.260254,3670.980255,3722.240253,3783.760277,3712.540272,3745.100243,3819.980289,4010.920288,3803.420273,3898.120281,3949.840282
15:0 Campesteryl ester_simulated,-0.114950454,6.761462935,1.124099109,0.289037519,0.999881201,642.6002 -> 369.1,CE,6797.44382,7411.823875,4119.320301,8239.940594,6041.380451,6350.020477,8004.800571,7785.900543,6523.840466,7251.620541,7232.800491,6902.040539,6775.360516,7941.420555,6206.480427
15:0 Cholesteryl ester,0.040698826,5.984356826,0.140047906,0.708233392,0.999881201,628.5689 -> 369.1,CE,4047.133621,3960.210281,3945.720303,3897.100266,3912.620281,3932.820271,4303.840317,4181.420284,3938.460285,3901.900307,4355.640297,4121.380295,3814.000263,3726.640266,3958.240284
15:1 Campesteryl ester_simulated,-0.001188991,5.993089045,1.20E-04,0.991276432,0.999881201,640.6002 -> 369.1,CE,4015.183621,4044.610282,3952.16029,3905.860279,3805.640263,3997.600292,3890.020294,3867.060265,4107.880295,4319.320305,3808.98027,4317.280296,4346.120312,3860.540253,4132.460293
16:0 Campesteryl ester,-0.043998595,5.952415735,0.163634642,0.685831999,0.999881201,656.6002 -> 369.1,CE,3861.563601,4007.390285,3651.020283,4058.980293,3734.70026,4173.820305,3890.280273,3987.460281,3828.340263,3915.40028,3827.780251,3981.560272,3660.260269,3927.120281,4228.02029
16:0 Cholesteryl ester,-0.033214014,6.708042334,0.093839204,0.759351989,0.999881201,642.5845 -> 369.1,CE,6718.73045,6920.520482,4254.72028,7606.020546,6375.940418,6352.860443,7037.040474,6844.900467,6218.820415,7397.180489,6991.380459,6587.520454,7500.400505,6734.640491,6188.80043
16:1 Cholesteryl ester,0.028928406,6.026218534,0.070789556,0.790190637,0.999881201,640.5689 -> 369.1,CE,4162.690299,4105.713623,3913.540291,3999.96027,4035.060307,4441.440319,3958.120293,3971.660271,4402.700287,4006.500305,3942.560276,4238.440308,4506.580341,3976.280266,4131.120293
16:2 Campesteryl ester,0.019136323,6.03326874,0.030982429,0.860279594,0.999881201,652.5689 -> 369.1,CE,4200.790297,4168.660301,3625.400257,4150.260296,3781.900272,4143.580296,4529.860344,4234.040295,3745.02026,4280.400314,4004.680275,4227.320316,5235.540356,3976.360287,3907.740273
"16:2 Cholesteryl ester, zymosteryl palmitoleate",-0.016262398,5.868728984,0.022334841,0.881199778,0.999881201,638.5532 -> 369.1,CE,3672.030257,3737.506936,3528.780239,3554.780254,3695.060253,3802.880276,3805.140266,3887.600281,3774.140259,3683.800251,3710.960251,3750.480274,3559.840263,3745.500278,3487.040249
16:3 Campesteryl ester,-0.014447675,5.88496426,0.017631492,0.894364501,0.999881201,650.5532 -> 369.1,CE,3717.51027,3778.483602,3568.820255,3773.400276,3526.640263,3718.440262,3585.28027,3994.280262,3610.820255,3853.300297,3804.900269,3806.300278,4173.520309,3525.180237,3603.900257
16:3 Cholesteryl ester,0.01044529,5.852565856,0.00921249,0.923535093,0.999881201,636.5376 -> 369.1,CE,3663.666926,3660.700256,3510.460255,3593.940247,3747.720264,3629.280247,3667.340256,3811.280266,3476.760235,3686.480263,3813.120262,3705.300259,3687.380283,3537.920258,3589.680256
16:3 Stigmasteryl ester,-0.064218205,6.055927454,0.348977826,0.554692329,0.999881201,662.5532 -> 369.1,CE,4160.2503,4375.280312,3477.960243,4125.360298,3874.780262,4442.96032,5041.380371,4433.100304,3842.440281,4578.600315,4155.300289,4312.460308,3913.300293,4359.200325,4134.300304
17:0 Campesteryl ester_simulated,-0.166196592,8.119757772,2.361274711,0.124380517,0.999881201,670.6002 -> 369.1,CE,17676.21459,19969.02143,3867.440281,21447.98158,14702.54105,15051.22102,20638.16148,21217.54163,16958.56124,21694.82154,20856.48143,17613.0412,18364.5413,22789.52162,14537.00106
17:0 Cholesteryl ester,-0.030148987,5.919389868,0.076808396,0.781670092,0.999881201,656.5845 -> 369.1,CE,3796.050273,3901.033605,3533.960251,3820.28027,3750.120266,4084.660271,4068.020294,3867.84026,3853.840286,3685.040257,3644.660263,4080.800304,3748.260269,3867.580269,3711.400261
17:1 Campesteryl ester_simulated,0.023591312,6.282831261,0.047196228,0.828015915,0.999881201,668.5845 -> 369.1,CE,5038.60036,4993.010361,3849.40028,5076.220367,4714.440327,4221.620304,4654.44035,4723.520367,5671.520412,5476.260372,4773.700336,5334.760387,5720.000416,5125.68037,4697.50032
17:1 Cholesteryl ester; 16:1 Campesteryl ester,-0.013859199,7.133133123,0.01637336,0.898181871,0.999881201,654.5845 -> 369.1,CE,8941.423974,9083.530649,7284.240532,8380.520615,8232.000572,8888.68066,9094.040684,9043.640614,8875.08065,9190.340633,8380.0606,10044.98074,9959.140717,8953.02063,9108.220619
18:0 Campesteryl ester,-0.040005702,6.006302198,0.135356021,0.712942114,0.999881201,684.6315 -> 369.1,CE,4012.446945,4151.480298,3826.280277,4210.080322,3695.800274,4283.760288,4063.080273,4103.780281,3967.900269,3956.820278,4015.920265,4322.660332,4269.460281,4031.780289,4062.520306
"18:0 Cholesteryl ester, 16:0 Sitosteryl ester",-0.131958401,8.089437626,1.488801436,0.222402517,0.999881201,670.6158 -> 369.1,CE,17520.36793,19337.43138,3834.080265,22717.64153,16023.64107,14681.98111,19087.78124,19329.92138,16349.9412,21188.48144,20510.96151,16782.52132,18741.1815,21324.04151,14408.70104
18:1 Campesteryl ester,0.018210226,5.912081879,0.028019721,0.867062466,0.999881201,682.6158 -> 369.1,CE,3840.830273,3814.373614,3523.360256,3630.340263,3739.260273,4216.600311,3871.220276,4197.920315,3762.480263,3652.500267,3725.380272,3600.460247,4093.2803,3588.42028,3853.360252
"18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",0.004395659,6.281183452,0.001638513,0.967711611,0.999881201,668.6002 -> 369.1,CE,4999.743683,5020.45369,3827.460274,4913.200356,4601.60033,4723.200325,4629.14032,4809.040348,5812.36039,4968.380341,5086.520386,5606.920406,5120.820347,5101.980366,4748.020329
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",-0.00617208,6.117344305,0.003225079,0.954712656,0.999881201,666.5845 -> 369.1,CE,4360.62364,4407.910309,4395.940308,4021.340275,4081.900307,4159.180264,4381.320301,4822.240334,4665.440323,4032.680302,4136.480286,4734.300346,4552.600323,4677.720333,4346.000301
18:3 Campesteryl ester,0.034792377,5.876466671,0.102243289,0.749154028,0.999881201,678.5845 -> 369.1,CE,3771.006926,3704.906927,3399.06023,3674.040264,3759.640263,3736.220261,3726.080257,3968.200283,3732.820271,3818.580269,3687.700241,3478.280243,3730.980251,3554.120243,3988.820271
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",0.012536937,5.912110921,0.013280404,0.908254393,0.999881201,664.5689 -> 369.1,CE,3828.626944,3819.323604,3574.100262,3671.600269,3719.400265,3772.240265,3823.800282,3921.100281,3889.100277,3711.880257,3808.460274,3654.140259,4086.860302,4184.980293,3644.140263
19:0 Campesteryl ester_simulated,0.003274575,6.667421393,9.12E-04,0.975909211,0.999881201,698.6315 -> 369.1,CE,6614.55046,6643.500456,4090.200287,6017.8204,5649.460426,6420.600418,6529.460403,7046.440472,8312.78059,6713.100452,5536.780392,7069.460522,7200.840504,6593.580471,6457.980446
"19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",-0.014089323,5.978545308,0.016784252,0.896919258,0.999881201,684.6471 -> 369.1,CE,3969.800281,4033.070279,3785.160275,3995.860279,3673.320263,4075.500301,3974.580276,4135.240292,3731.640263,3916.980259,3903.740273,4079.740273,4465.880329,3995.100269,4069.640282
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.020653599,7.15521756,0.036369697,0.848754051,0.999881201,388.3 -> 85.1,acy-carnitines,9202.997335,9403.977327,5736.4804,9758.820717,9303.360737,7400.600475,9158.300659,9564.620647,8370.640602,10242.12074,9625.540699,9519.860676,9106.460602,9937.84071,9653.680714
20:0 Campesteryl ester,0.002659413,5.834493001,5.97E-04,0.980505632,0.999881201,712.6628 -> 369.1,CE,3609.990255,3626.803587,3441.460251,3642.040268,3816.940269,3802.080273,3520.120258,3508.980228,3639.020241,3684.160255,3441.54026,3599.08025,3732.240265,3524.480247,3510.080235
"20:0 Cholesteryl ester, 18:0 Sitosteryl ester",-0.06335379,6.636430587,0.341253292,0.55910669,0.999881201,698.6471 -> 369.1,CE,6335.15712,6666.160477,3875.500259,6858.76049,5715.840393,6775.880505,5681.100407,6234.140442,7514.080563,6598.160454,5757.400402,6765.720505,6730.680481,6764.300465,6611.840473
20:1 Campesteryl ester,-0.00751473,5.842214391,0.00476767,0.944951158,0.999881201,710.6471 -> 369.1,CE,3611.186925,3653.573599,3523.120266,3671.080265,3639.460274,3813.480274,3655.800266,3601.160248,3606.200253,3599.060257,3530.700249,3671.120281,3624.540268,3565.540268,3610.420242
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",0.022930461,5.842077452,0.044389027,0.833131491,0.999881201,696.6315 -> 369.1,CE,3635.903589,3602.283582,3672.300262,3611.320251,3547.840244,3490.680252,3674.440262,3603.440254,3627.580265,3492.100239,3536.180233,3593.020241,3733.300266,3823.140255,3696.080265
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",0.033651657,5.880816015,0.095655234,0.757107172,0.999881201,694.6158 -> 369.1,CE,3785.756942,3721.760256,3363.760242,3669.660263,3658.98027,3799.740276,3959.280281,4033.12027,3846.280293,3527.680218,3601.04026,3727.280273,3939.340275,3573.080238,3709.620274
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",-0.048414703,5.966428643,0.198165593,0.656205619,0.999881201,692.6002 -> 369.1,CE,3904.166939,4063.413619,3560.500256,3984.200302,3736.920265,4220.680286,3895.280273,4111.500298,4103.88028,4109.100285,3773.020248,3879.660271,3858.120266,4075.340271,4057.7803
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",-0.012325975,6.14245614,0.012868692,0.909681526,0.999881201,690.5845 -> 369.1,CE,4519.710318,4587.720323,3427.14024,4092.260307,4398.300304,4605.600334,4409.020309,4982.120331,5104.660336,4234.120289,4354.420326,4770.360344,4676.600315,4841.860332,4175.260315
20:5 Cholesteryl ester,-0.1103346,6.143635351,1.030863718,0.309955891,0.999881201,688.5689 -> 369.1,CE,4361.336984,4739.140334,3542.060234,4894.660355,4140.640308,4591.040348,4439.920322,5021.220345,4376.640301,4855.220325,3974.360306,4902.320362,4711.600353,4170.380272,4524.860313
22:0 Campesteryl ester,-0.01107953,5.803749006,0.010359742,0.918929064,0.999881201,740.6941 -> 369.1,CE,3519.543585,3569.82026,3339.220249,3614.820274,3466.720261,3738.480278,3552.060249,3672.020264,3653.580246,3490.980236,3479.900249,3480.600258,3475.040253,3422.020248,3489.960255
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",-0.113565729,6.44479274,1.094940082,0.295379233,0.999881201,726.6784 -> 369.1,CE,5457.25039,5929.933743,3352.700249,5805.200405,5406.460381,8406.240582,5080.720367,5674.740364,4987.720352,5087.200375,4677.520344,5427.820354,7016.460518,5178.400379,5574.620377
22:0 Sitosteryl ester,0.115659752,6.221526907,1.132975289,0.287141593,0.999881201,754.7097 -> 369.1,CE,4792.14701,4450.796981,5730.160408,4152.160275,4833.560345,4386.100342,4899.200352,4438.620312,3949.540272,4963.340343,4150.440292,4085.320305,4220.220303,4679.240311,6699.920494
22:1 Campesteryl ester,-0.03681578,5.891427592,0.114489279,0.735089921,0.999881201,738.6784 -> 369.1,CE,3696.256931,3815.726942,3672.220261,3522.560249,3588.400265,3697.920258,3618.180264,4085.740303,3745.140274,4070.680283,3794.980274,3736.100277,3784.880249,3781.360283,3645.960262
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",0.083491023,5.936276385,0.589045445,0.442788477,0.999881201,724.6628 -> 369.1,CE,3983.196939,3783.873603,3686.140263,3749.860291,3790.460255,3755.740257,4111.880295,4047.400291,3934.500263,3809.500263,3758.000248,3739.620258,3816.940277,3601.120255,4487.400295
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",0.026157211,5.813775187,0.057745583,0.810095286,0.999881201,750.6784 -> 369.1,CE,3582.423584,3540.990251,3447.160244,3600.980263,3584.460239,3755.620277,3476.920246,3517.220242,3506.320271,3471.000229,3461.50024,3476.640255,3522.220245,3424.48024,3943.120262
22:2 Campesteryl ester,0.035404515,5.824035868,0.10580103,0.744976202,0.999881201,736.6628 -> 369.1,CE,3615.70693,3549.770252,3529.820251,3549.340252,3550.140255,3685.100262,3757.320282,3519.200249,3359.540237,3529.160259,3620.840271,3574.940269,3798.300278,3440.880219,3608.100254
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.033906537,5.821722227,0.097036107,0.755415837,0.999881201,748.6628 -> 369.1,CE,3609.606918,3548.746922,3491.260246,3496.840263,3702.08025,3604.360256,3525.48027,3635.360245,3506.720245,3635.640259,3632.040245,3497.840252,3538.420238,3422.440254,3752.900261
22:3 Campesteryl ester,0.002756124,5.927115673,6.42E-04,0.979786321,0.999881201,734.6471 -> 369.1,CE,3859.80361,3877.033613,3560.200264,3744.800259,3669.720268,3883.140278,3834.180298,3906.400288,3777.980247,3642.960262,3636.940258,3760.600273,3889.420277,4324.300316,4350.580311
22:3 Stigmasteryl ester,0.045354439,5.843250598,0.173661783,0.67687776,0.999881201,746.6471 -> 369.1,CE,3678.976929,3588.486921,3534.660244,3440.16024,3805.700264,3558.260254,3746.880272,3748.480251,3683.980255,3600.420246,3587.020248,3602.240276,3568.720284,3581.360256,3681.560253
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",-0.028895742,5.890493617,0.070534288,0.79056044,0.999881201,718.6158 -> 369.1,CE,3723.126931,3823.5236,3442.52026,3834.820274,3698.520252,4207.020283,3615.920242,3599.34026,3977.580303,3660.520252,3664.920258,3898.220276,3612.300266,3741.220253,3769.520264
22:5 Cholesteryl ester,-0.115040622,6.217557447,1.121406321,0.289615838,0.999881201,716.6002 -> 369.1,CE,4593.490318,5009.157004,3578.960247,5399.56036,4536.02034,5272.780369,4612.460289,4995.600338,5122.780338,4822.240326,4532.080299,4707.820335,4458.280312,4856.940296,4299.320332
22:6 Cholesteryl ester,-0.018921393,6.019104881,0.030285106,0.861844899,0.999881201,714.5845 -> 369.1,CE,4092.740287,4174.310298,3685.900269,4164.300308,3993.680264,3975.440289,3865.920292,4257.380302,4292.620281,4346.16032,3943.000298,3996.920284,4451.700306,4305.660286,4009.520279
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.023525167,5.846251013,0.046724283,0.828864587,0.999881201,752.6941 -> 369.1,CE,3651.566928,3615.070257,3638.960258,3580.360252,3668.520264,3619.080261,3856.060276,3819.54026,3505.680256,3680.280262,3573.220245,3515.440262,3738.800282,3475.720242,3567.120247
3-hydroxyarachidonoylcarnitine,0.023338025,6.430230476,0.04623745,0.829744746,0.999881201,464.3 -> 85.1,acy-carnitines,5544.213711,5493.120387,4676.060307,5898.440407,4994.700348,5128.100361,6559.02042,5504.740391,5856.460384,5489.600361,5616.980412,5591.880436,5273.720364,5345.960369,4964.400337
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.054830758,6.70576119,0.255717468,0.613077697,0.999881201,472.4 -> 85.1,acy-carnitines,6906.927166,6683.643795,4361.660305,5866.020393,5799.400436,6855.500507,7702.760502,7007.440502,6193.940479,7167.800457,7687.900555,6726.24044,7709.300575,6478.86047,6348.260448
"3-hydroxylinoleoylcarnitine,",-0.186501096,10.20058898,2.980243276,0.084286603,0.999881201,440.3 -> 85.1,acy-carnitines,75331.27888,86056.27949,4305.70031,72954.36549,49658.66373,85947.20615,86394.64586,101359.3875,67327.46416,97559.30623,82859.52669,78321.48574,109171.368,80195.92576,56576.00487
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.070251976,8.328390968,0.422278858,0.515802123,0.999881201,414.3 -> 85.1,acy-carnitines,21104.49817,22285.8783,5047.18034,19989.12168,16037.46112,18674.0613,26450.92174,23426.0417,17831.16129,23366.78168,25035.64182,24824.18175,21770.88161,23435.08166,19500.92143
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.035935958,6.402547548,0.109601048,0.740598795,0.999881201,456.4 -> 85.1,acy-carnitines,5313.727043,5484.727058,4745.00032,5440.12038,5186.880379,5050.740349,5209.600361,5304.880394,5082.840363,5513.900391,5295.960388,5652.040409,5428.000381,5946.680424,5679.080387
C12:0,0.031023036,8.101812601,0.082300014,0.774204365,0.999881201,199.2 -> 199.2,FFA,17598.11126,17345.75789,16074.30112,17425.18131,14826.76104,17441.12124,18286.62125,17149.34124,21681.46157,16356.5411,16093.58117,18950.0413,17160.8412,16752.32116,17539.40133
C12:1,0.013599069,7.726023931,0.015798298,0.899976303,0.999881201,197.2 -> 197.2,FFA,13416.71094,13382.37097,13164.70092,14650.38105,13134.10093,13504.04098,13236.74094,12933.2809,13385.20094,12555.96094,13499.62094,13364.80099,13745.18103,13285.76094,13499.42088
