lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
TAG(48:3)_FA 18:1,0.04254269,3.250151843,0.119558711,0.729513597,0.999446625,818.8 -> 519.8,TAG1,1100.076747,1067.096745,1059.540062,1066.220078,1026.060078,1109.240078,1115.940071,982.3200836,1131.940079,1150.400074,1072.780075,986.3200722,1172.320095,1108.080086,1081.420086
TAG(48:3)_FA 18:2,0.057354803,3.272680407,0.217419097,0.641013513,0.999446625,818.8 -> 521.8,TAG2,1120.60341,1075.60008,1102.840092,1048.880077,1091.540077,1029.120064,1045.260071,1136.720093,1079.040073,1082.600086,1191.640076,1105.140083,1177.760082,1051.140076,1138.380081
TAG(50:0)_FA 16:0,-0.028036213,4.196252917,0.053026596,0.817878052,0.999446625,852.8 -> 579.8,TAG1,2127.596827,2150.286821,1555.280109,1816.760132,1876.640148,2329.380192,1918.900135,2794.520187,2606.680206,2520.40015,2559.260185,1693.160133,2435.560181,1747.500134,1368.540104
TAG(50:0)_FA 16:1,0.05243265,3.202250162,0.181354342,0.670211915,0.999446625,852.8 -> 581.8,TAG1,1068.460076,1030.036748,1006.940071,1021.440083,1159.380077,1058.520073,946.8200722,1001.320076,978.9400826,1095.560085,1062.180058,951.1400795,1105.360085,1052.240089,1158.080082
TAG(50:1)_FA 18:0,-0.002544926,3.826061775,4.34E-04,0.983376371,0.999446625,852.8 -> 551.8,TAG1,1653.533461,1651.210116,1234.160088,1997.760124,1615.180111,1988.080151,1486.320103,1568.640106,1797.640144,1576.42012,1934.320152,1290.720093,1776.280148,1485.640102,1311.460106
TAG(50:1)_FA 18:1,0.064378144,3.454458945,0.275432795,0.599710471,0.999446625,852.8 -> 553.8,TAG1,1294.270093,1235.913417,1055.440075,1110.520084,1251.800098,1379.240086,1302.820076,1250.380085,1083.900063,1182.960075,1397.900112,1257.34008,1533.500122,1235.040092,1195.700085
TAG(50:1)_FA 18:2,0.021025622,3.224734115,0.029187374,0.864347116,0.999446625,852.8 -> 555.8,TAG2,1076.946745,1061.293409,990.0400658,1088.600086,1087.00008,1048.840076,1097.120079,1059.060078,1102.580078,1086.220074,1065.500076,1040.540077,1021.560078,1044.500061,1087.920078
TAG(50:2)_FA 16:0,-0.059768997,4.735541443,0.242703214,0.622260493,0.999446625,850.8 -> 577.8,TAG1,3115.730221,3230.923565,1575.920105,3436.200222,2463.420185,2781.560226,3234.700241,3326.680237,3053.80019,4249.020298,3302.420216,2608.78019,4110.620308,2983.300217,2529.420189
TAG(50:2)_FA 16:1,-0.051991954,3.307860169,0.178828516,0.672381934,0.999446625,850.8 -> 579.8,TAG1,1103.950082,1141.960082,1161.620079,1273.460094,1022.360081,1093.18008,1036.600079,1136.340084,1171.320072,1139.180077,1135.060081,1044.840069,1230.700108,1164.760086,1027.660072
TAG(50:2)_FA 18:0,-0.081463738,3.384904971,0.440102513,0.507072981,0.999446625,850.8 -> 549.8,TAG1,1163.78675,1231.010085,1077.620079,1208.560074,1069.24007,1026.100071,1049.680077,1091.120071,1174.680084,1470.280113,1146.240086,1235.700085,1202.900082,1354.300098,1339.980103
TAG(50:2)_FA 18:1,-0.059442401,4.205512015,0.238457466,0.62532244,0.999446625,850.8 -> 551.8,TAG1,2143.623488,2221.016825,1276.560085,1969.320129,1578.580124,2349.160172,2145.780159,2421.780167,2758.460178,2256.580158,2243.720158,2308.020161,2635.360195,2021.240166,1499.840115
TAG(50:2)_FA 18:2,4.77E-04,3.295843084,1.50E-05,0.996905931,0.999446625,850.8 -> 553.8,TAG2,1120.06675,1121.276745,1072.020073,1168.740097,1060.560085,1211.400082,1177.760094,1054.300076,1049.660069,1075.260075,1198.880081,1201.240082,1058.220089,1016.720062,1175.320084
TAG(50:3)_FA 16:0,-0.034275176,4.064380854,0.079125935,0.778485429,0.999446625,848.8 -> 575.8,TAG1,1975.903472,2009.93014,1028.680073,1914.860134,1530.960098,1914.120129,1644.700134,1810.120121,3202.060249,1993.800152,2042.680126,2047.240131,2104.840137,2379.44017,1330.180084
TAG(50:3)_FA 16:1,0.006786105,3.69377293,0.00307802,0.955756138,0.999446625,848.8 -> 577.8,TAG1,1506.140109,1488.250109,1223.200089,1328.280094,1329.26009,1699.620117,1135.180084,1666.440125,2186.480156,1483.820103,1527.860115,1105.300083,1643.900108,1646.040131,1214.160103
TAG(50:3)_FA 18:0,-0.110628191,3.368091173,0.81122053,0.367759647,0.999446625,848.8 -> 547.8,TAG1,1142.473415,1228.60342,1056.640083,1086.300076,1028.020073,1098.900082,1000.32008,1251.700089,1285.820091,1333.160091,1242.28009,1216.580086,1247.520088,1384.980095,1050.88007
TAG(50:3)_FA 18:1,-0.062297802,3.973665439,0.260909128,0.609496258,0.999446625,848.8 -> 549.8,TAG1,1814.293453,1882.836796,1167.640083,2040.300129,1537.420101,1792.340103,1416.380096,2181.580177,1715.380123,1824.200138,2071.480137,1512.040096,2544.680164,1946.560135,1600.420097
TAG(50:3)_FA 18:2,-0.035769766,3.475315841,0.085092171,0.770511709,0.999446625,848.8 -> 551.8,TAG2,1274.843426,1302.826754,1024.440067,1266.220093,1250.94009,1292.620087,1155.360081,1327.720085,1356.540089,1358.040096,1453.100113,1327.580082,1345.640095,1244.780083,1087.480087
TAG(50:4)_FA 16:0,-0.115593153,3.482863644,0.888425185,0.345904425,0.999446625,846.8 -> 573.8,TAG1,1238.220093,1342.096767,1082.62006,1522.360115,1247.500092,1447.040108,1299.500107,1182.420094,1214.020103,1171.540096,1142.660088,1335.220089,1392.520096,1394.000099,1133.120075
TAG(50:4)_FA 16:1,-0.03527156,3.483933758,0.082754409,0.773598851,0.999446625,846.8 -> 575.8,TAG1,1281.463427,1310.256762,1043.460072,1232.500084,1423.340115,1521.12011,1169.820084,1298.060097,1259.020096,1288.400097,1373.640083,1392.640095,1455.12011,1128.820091,1007.840073
TAG(50:4)_FA 18:0,0.008784886,3.239022226,0.005098465,0.943076596,0.999446625,846.8 -> 545.8,TAG1,1087.780076,1081.726739,956.6800613,1221.060081,1117.980087,1082.88007,1040.58007,1030.40007,1034.320068,1021.500065,1041.860069,1118.700077,1195.68008,1015.820068,1096.260082
TAG(50:4)_FA 18:1,-0.034849346,3.373416868,0.080531014,0.776579083,0.999446625,846.8 -> 547.8,TAG1,1175.943415,1203.963415,1045.800076,1148.220089,1232.560089,1207.040081,1137.440075,1327.200085,1205.520084,1123.620075,1117.360077,1180.580074,1147.100079,1237.120083,1215.680088
TAG(50:4)_FA 18:2,0.027192267,3.392067442,0.049059769,0.824707496,0.999446625,846.8 -> 549.8,TAG2,1220.76008,1196.153421,1045.680077,1167.440079,1269.300076,1362.380112,1168.500076,1186.240097,1451.440098,1129.880074,1211.360073,1170.66008,1150.600075,1160.320084,1073.360081
TAG(52:0)_FA 16:0,0.161007871,3.920978167,1.740314206,0.18709902,0.999446625,880.8 -> 607.8,TAG1,1883.070136,1682.470119,1120.760071,1894.300129,1573.220108,1697.220127,1861.140133,1543.520111,1951.420116,1655.180115,2349.380192,1704.260109,1773.100132,1600.340122,1790.160133
TAG(52:0)_FA 16:1,-0.066325728,3.218817142,0.290303896,0.590025852,0.999446625,880.8 -> 609.8,TAG1,1035.583405,1083.136744,1054.82008,1119.300076,978.9400749,1143.660099,992.180069,1003.360065,1093.420074,1045.500076,1040.080078,1086.940079,1133.960068,1100.06007,974.9200668
TAG(52:0)_FA 18:0,-0.002968458,3.700445466,5.89E-04,0.980637946,0.999446625,880.8 -> 579.8,TAG1,1500.063438,1498.946768,1274.660088,1373.0401,1499.420097,1780.200127,1514.280106,1426.740089,1382.080097,1627.720104,1697.860138,1417.880104,1728.580112,1368.100086,1178.160076
TAG(52:0)_FA 18:1,-0.007258197,3.350215625,0.003491102,0.952883966,0.999446625,880.8 -> 581.8,TAG1,1167.140078,1173.426748,1033.560078,1160.080086,1134.140072,1148.420071,1255.700092,1275.480095,1211.300079,1220.060089,1050.140072,1179.380081,1125.560085,1057.140064,1226.000065
TAG(52:0)_FA 18:2,-0.04606417,3.241373845,0.140154568,0.708127399,0.999446625,880.8 -> 583.8,TAG2,1062.680077,1098.880075,1012.200077,1371.100094,1175.200081,1096.580082,1069.720081,1052.460068,1026.88007,987.6600647,993.5000763,1031.140076,1023.560074,1054.340065,1087.220078
TAG(52:0)_FA 20:0,0.041006919,3.354803892,0.111466021,0.738481225,0.999446625,880.8 -> 551.8,TAG2,1196.926754,1163.016747,996.3800621,1273.700081,1163.180088,1266.960098,1154.240078,1050.620075,1170.50008,1160.160076,1238.840096,1156.700081,1311.240097,1069.960068,1143.560085
TAG(52:0)_FA 20:4,0.026399579,3.255855241,0.046053311,0.830078919,0.999446625,880.8 -> 559.8,TAG2,1100.973412,1081.073415,1031.82008,1134.000092,1192.180088,1098.080074,1075.620075,1045.600075,1141.820087,1073.020077,1041.58007,1092.040085,1087.460075,1043.700089,1067.180073
TAG(52:1)_FA 16:0,-0.087481287,3.562579939,0.509905275,0.475179865,0.999446625,878.8 -> 605.8,TAG1,1326.383427,1403.133435,1118.300076,1363.780098,1245.920086,1192.360088,1206.420086,1618.760105,1614.120098,1510.060112,1172.200092,1225.740089,1512.100101,1508.100117,1207.540096
TAG(52:1)_FA 16:1,0.091200528,3.5088852,0.55357026,0.456862546,0.999446625,878.8 -> 607.8,TAG1,1368.006768,1276.476755,1024.420071,1379.800087,1110.840076,1335.500099,1137.920074,1543.720116,1618.000126,1193.220078,1532.260101,1046.58007,1676.360138,1160.040077,1132.660091
TAG(52:1)_FA 18:0,-0.0802877,3.553243363,0.429319284,0.512323154,0.999446625,878.8 -> 577.8,TAG1,1310.506762,1384.620096,1211.200081,1482.260109,1039.440063,1621.680111,1354.200104,1317.340092,1306.500099,1207.60009,1437.540115,1298.460091,1421.640102,1380.380085,1303.720085
TAG(52:1)_FA 18:1,-0.026492819,3.475563312,0.046670085,0.828962336,0.999446625,878.8 -> 579.8,TAG1,1271.146757,1293.190097,1077.740074,1390.660107,1438.440102,1221.580086,1157.800095,1321.64011,1333.740093,1520.26012,1201.940083,1158.600079,1255.160084,1146.400078,1239.800087
TAG(52:1)_FA 18:2,-0.022299077,3.293290239,0.032896388,0.856074329,0.999446625,878.8 -> 581.8,TAG2,1114.710083,1129.810078,1034.060081,1137.720078,1113.700085,1075.680065,1053.880074,1187.300083,1215.880085,1079.040066,1112.68008,1099.600082,1150.42009,1199.520092,1041.700085
TAG(52:1)_FA 20:4,0.021723387,3.262300825,0.031192601,0.859811383,0.999446625,878.8 -> 557.8,TAG2,1107.840078,1089.626744,1005.620071,1094.300076,1184.180077,1009.460075,1045.880074,1191.040085,1101.540077,1004.020069,1156.880081,1099.780087,1110.100082,1139.160072,1048.460079
TAG(52:1)_FA20:0,0.042206218,3.289745429,0.117808404,0.731423715,0.999446625,878.8 -> 549.8,TAG2,1129.84341,1097.196746,1090.960087,1069.160072,1275.28009,1099.580074,1157.080078,1069.020077,1064.200069,1080.200069,1105.120079,1149.040085,1134.180065,1116.180096,1043.200081
TAG(52:2)_FA 16:0,0.065007098,3.910911401,0.283717191,0.594275124,0.999446625,876.8 -> 603.8,TAG1,1798.74346,1713.236794,1273.220108,1766.880131,1510.480122,1897.300144,1260.980099,1554.420105,1965.600121,1802.760117,2102.300179,1569.200134,2159.980137,1688.860134,1793.120106
TAG(52:2)_FA 16:1,-0.005551766,3.267735328,0.002037369,0.96399793,0.999446625,876.8 -> 605.8,TAG1,1098.02341,1100.363412,1056.460075,1096.360073,1026.880066,1076.680088,992.1200676,1048.980064,1280.960094,1131.660072,1178.200085,1127.440094,1051.340073,1121.060078,1058.640076
TAG(52:2)_FA 18:0,-0.034985541,3.33068037,0.08104764,0.77588267,0.999446625,876.8 -> 575.8,TAG1,1134.453414,1161.453412,1097.220081,1310.040092,1098.400078,1081.500069,1180.220081,1246.180096,1324.2001,1083.260071,1059.060066,1098.340069,1055.520081,1149.400078,1089.320076
TAG(52:2)_FA 18:1,-0.188304974,4.31950596,2.395351797,0.12169637,0.999446625,876.8 -> 577.8,TAG1,2218.980154,2511.920187,1327.300095,2405.620193,1502.320114,2465.48019,2204.500156,2601.680191,2611.460194,2239.860165,2449.540165,2126.220154,2865.720177,3232.660229,1680.340118
TAG(52:2)_FA 18:2,0.124835304,3.360596163,1.032591333,0.309550814,0.999446625,876.8 -> 579.8,TAG2,1228.746754,1125.710082,1076.160084,1145.560078,1195.240082,1046.180084,1216.820084,1095.040081,1300.300095,1111.900074,1304.580093,1226.700092,1225.92009,1128.880081,1129.620079
TAG(52:2)_FA 20:0,-0.007939659,3.323853538,0.004173654,0.94848944,0.999446625,876.8 -> 547.8,TAG2,1141.293412,1146.476744,1079.220074,1176.000072,1157.220074,1110.880074,1060.660072,1187.900085,1213.340084,1129.240078,1160.10009,1134.060078,1110.480076,1140.780075,1145.960075
TAG(52:2)_FA 20:4,0.027681307,3.220901622,0.050575443,0.822064968,0.999446625,876.8 -> 555.8,TAG2,1071.253407,1052.373407,1033.260082,1074.320076,1060.160065,1069.620083,1084.760075,1037.880074,1009.540081,985.1600761,1060.360065,1123.320065,1035.54007,1023.940067,1177.160088
TAG(52:3)_FA 16:0,-0.105043615,3.621570611,0.73617097,0.390890221,0.999446625,874.8 -> 601.8,TAG1,1372.636768,1476.22677,1162.240082,1716.140118,1323.160099,1332.040096,1291.940083,1160.120083,1330.720108,1663.140121,1452.800102,1634.780106,1551.580124,1351.140095,1285.620094
TAG(52:3)_FA 16:1,0.08656365,3.419575347,0.497561058,0.480573737,0.999446625,874.8 -> 603.8,TAG1,1277.690095,1200.473422,987.6000748,1182.300083,1224.2001,1073.460075,1224.060081,1319.440102,1281.920094,1144.620079,1379.680111,1285.5401,1393.300095,1197.480091,1162.980091
TAG(52:3)_FA 18:0,-0.052011565,3.283241556,0.178881976,0.672335818,0.999446625,874.8 -> 573.8,TAG1,1090.410078,1130.696747,1062.760067,1082.700073,1081.32008,1200.380089,1149.540077,1053.320072,1112.440075,1132.760082,1023.040085,1135.140083,1091.320076,1179.880081,1084.800076
TAG(52:3)_FA 18:1,-0.135822855,3.778902153,1.235308467,0.266377146,0.999446625,874.8 -> 575.8,TAG1,1539.750112,1689.760116,1020.220078,1915.460136,1442.280106,1795.980118,1521.920116,1543.300114,1620.640133,1736.300114,1690.040108,1615.520103,1589.280121,1532.000111,1374.340088
TAG(52:3)_FA 18:2,0.006525972,3.438854243,0.002829668,0.95757684,0.999446625,874.8 -> 577.8,TAG2,1257.526754,1251.410089,1012.740074,1201.360081,1260.160091,1384.980091,1231.480076,1175.660084,1151.040081,1157.420086,1200.260078,1292.020096,1482.900112,1297.0201,1219.320087
TAG(52:3)_FA 20:0,-0.007780591,3.35108196,0.004011991,0.949495545,0.999446625,874.8 -> 545.8,TAG2,1168.343414,1176.243413,1022.320065,1263.42009,1172.800083,1349.440083,1244.140095,1198.760082,1069.860073,1126.240078,1102.600075,1067.40007,1159.600067,1052.200077,1261.060093
TAG(52:3)_FA 20:4,0.03826092,3.334969773,0.096949038,0.75552209,0.999446625,874.8 -> 553.8,TAG2,1168.046748,1137.456745,1090.000072,1137.240074,1071.980076,1284.280102,1204.420082,1044.800068,1112.640072,1134.16008,1115.360077,1104.340069,1327.400089,1119.920078,1176.480091
TAG(52:4)_FA 16:0,6.34E-04,3.468850349,2.68E-05,0.995872036,0.999446625,872.8 -> 599.8,TAG1,1281.070082,1276.536757,1052.520073,1337.000092,1101.460072,1145.84008,1104.200069,1220.020092,1415.820076,1437.8801,1457.160088,1073.660076,1296.3801,1444.820099,1311.400089
TAG(52:4)_FA 16:1,0.05594154,3.355928243,0.20743849,0.64878254,0.999446625,872.8 -> 601.8,TAG1,1203.76342,1157.076749,1000.700081,1338.320099,1125.800076,1222.640087,1267.580086,1113.360077,1235.960091,1144.720081,1193.800095,1083.000076,1320.720097,1040.420074,1078.720078
TAG(52:4)_FA 18:0,0.024376962,3.277441236,0.039280004,0.842894974,0.999446625,872.8 -> 571.8,TAG1,1108.42008,1091.170076,1129.060081,1113.100067,1130.240078,988.7800598,1212.120094,1089.400074,1110.940086,971.2000732,1005.120068,1328.680092,1130.860077,1055.860088,1061.240074
TAG(52:4)_FA 18:1,0.122166868,3.393984011,0.990043354,0.319731779,0.999446625,872.8 -> 573.8,TAG1,1264.973422,1159.470078,1038.760063,1319.300087,1065.900074,1065.020065,1267.120083,1035.820068,1453.720097,1221.080074,1364.000092,1195.300079,1402.580112,1120.300091,1036.520077
TAG(52:4)_FA 18:2,-0.009315258,3.341488167,0.005747175,0.939570162,0.999446625,872.8 -> 575.8,TAG2,1151.180086,1156.846752,1135.360081,1104.160072,1169.560093,1143.200089,1151.140087,1199.960091,1132.460083,1117.700081,1284.000088,1168.380093,1111.360081,1207.680084,1058.560081
TAG(52:4)_FA 20:0,-0.02177643,3.33620576,0.031411557,0.85932533,0.999446625,872.8 -> 543.8,TAG2,1148.840081,1166.580081,1036.120075,1171.920078,1204.440079,1136.260082,1176.860092,1284.560085,1136.140083,1166.420078,1078.720066,1150.200085,1090.780087,1090.120079,1206.100079
TAG(52:4)_FA 20:4,-0.121107948,3.446761541,0.974392186,0.323587218,0.999446625,872.8 -> 551.8,TAG2,1209.646748,1312.466757,1017.840069,1336.400093,1083.90007,1237.560097,1123.060081,1535.360096,1276.34008,1236.800087,1379.060089,1301.320107,1197.500084,1227.360065,1198.020081
TAG(52:5)_FA 16:0,-0.003267398,3.355728711,7.08E-04,0.978778806,0.999446625,870.8 -> 597.8,TAG1,1173.036754,1174.843419,1066.380077,1250.180107,1076.920078,1325.78009,1076.420086,1246.160095,1382.680096,1011.280064,1243.760101,1195.380085,1084.680073,1020.280075,1173.76009
TAG(52:5)_FA 16:1,-0.087562051,3.242419852,0.506294999,0.476747136,0.999446625,870.8 -> 599.8,TAG1,1044.546737,1110.596748,1063.600075,1310.860096,1035.820076,1118.380089,1026.980072,1075.060074,1041.480072,972.8600769,1024.40007,1158.600082,1107.360073,1027.820068,1031.240059
TAG(52:5)_FA 18:0,-0.016875405,3.204130059,0.018792481,0.89096308,0.999446625,870.8 -> 569.8,TAG1,1050.390074,1062.316742,960.5200653,1081.040073,984.6600647,1068.68008,1124.540073,1017.260078,1031.080078,1079.540073,1033.560081,1139.060074,1164.160076,988.3200722,964.3400726
TAG(52:5)_FA 18:1,-0.021637723,3.22967513,0.030913867,0.860432687,0.999446625,870.8 -> 571.8,TAG1,1064.053404,1078.006737,1015.200085,1027.740078,1014.760071,1060.420071,1050.520065,1097.760071,989.5600586,1114.820072,1204.300083,1022.580067,1105.480072,1144.720062,1019.700073
TAG(52:5)_FA 18:2,-0.013755314,3.253319382,0.01249899,0.910982873,0.999446625,870.8 -> 573.8,TAG2,1077.66674,1087.890075,1093.260067,1081.680073,1053.74007,1206.600079,1150.460079,1109.300076,1042.200077,1048.700077,1038.200066,1059.240074,1130.840073,1021.820072,1050.560078
TAG(52:5)_FA 20:0,0.058481448,3.276829952,0.226125365,0.634411815,0.999446625,870.8 -> 541.8,TAG2,1129.796747,1085.500079,1039.000069,1125.560085,1185.960075,1067.140079,1140.760094,1046.300079,1109.780075,1040.74007,1097.06007,1144.940086,1118.920078,1088.320072,1126.300087
TAG(52:5)_FA 20:4,0.035857937,3.391492547,0.085283884,0.770260593,0.999446625,870.8 -> 549.796,TAG2,1214.530082,1183.073417,1140.860081,1085.74007,1111.100086,1313.800095,1105.88007,1191.160084,1263.280079,1066.50008,1211.360085,1251.140091,1391.080093,1190.100082,1204.48008
TAG(52:6)_FA 16:0,0.004444629,3.27258917,0.001306206,0.971169558,0.999446625,868.7 -> 595.7,TAG1,1109.763409,1104.706746,1009.240059,1122.660072,1089.520077,1050.500088,1130.940071,1052.200066,1270.280083,1244.76009,991.0600739,1068.800072,1170.740082,1089.320087,1006.04007
TAG(52:6)_FA 16:1,0.033617417,3.270729151,0.074705652,0.78460467,0.999446625,868.7 -> 597.7,TAG1,1114.016741,1087.730078,1057.980083,1085.980072,1097.380074,994.0200729,984.1000671,1113.460083,1204.880077,1120.580082,1165.780071,1181.840084,1050.540081,1030.500076,1181.420074
TAG(52:6)_FA 18:0,0.011648559,3.281887048,0.008974909,0.924524525,0.999446625,868.7 -> 567.7,TAG1,1121.540078,1111.303416,992.1600838,1043.640076,1189.760078,998.3200645,1024.600071,1114.900074,1103.68008,1135.920086,1016.540077,1197.12009,1286.620087,1177.920105,1108.040077
TAG(52:6)_FA 18:1,0.110062567,3.259798072,0.800615357,0.370909452,0.999446625,868.7 -> 569.7,TAG1,1145.26008,1059.810071,950.0000725,1083.080074,1065.04007,1105.100075,1295.260094,1049.54007,1206.860077,1127.600075,1255.92009,1039.760071,1077.760075,953.7800636,970.7200737
TAG(52:6)_FA 18:2,0.046266587,3.263180342,0.141475266,0.70681878,0.999446625,868.7 -> 571.7,TAG2,1114.500078,1078.76008,1036.400066,1090.800091,1086.140072,1153.22007,1183.740078,1057.100082,1064.140079,1084.940083,1120.380081,1042.580074,1181.040085,1043.920078,1051.56007
TAG(52:6)_FA 20:0,0.031220169,3.334628164,0.064565318,0.799420571,0.999446625,868.7 -> 539.7,TAG2,1171.233419,1146.553414,1016.260075,1189.760075,1341.7201,1215.740089,1238.580093,1219.200089,1089.180069,1036.400078,1195.460094,1134.040081,1068.840076,1084.180073,1093.620083
TAG(52:6)_FA 20:4,0.037083548,3.285575063,0.090924843,0.763004685,0.999446625,868.7 -> 547.7,TAG2,1121.080078,1092.630077,1127.220078,1174.600082,1213.900085,1109.600075,1067.180084,1080.180073,1041.540062,1051.800079,1201.580086,1111.180073,1104.90007,1028.420078,1097.380081
TAG(54:0)_FA 16:0,0.069039959,3.33494692,0.315692604,0.574207804,0.999446625,908.9 -> 635.9,TAG1,1183.143414,1130.666751,1030.000069,1219.720085,1222.120083,1070.900082,1489.240101,1051.700069,1109.180084,1110.160084,1024.660072,1135.12009,1065.840061,1196.400097,1187.82008
TAG(54:0)_FA 16:1,-0.141235804,4.357991399,1.34889652,0.245471121,0.999446625,908.9 -> 637.9,TAG1,2330.146819,2575.426847,1051.440071,3139.380234,2685.780159,1889.580135,1806.700111,2586.900169,1808.600109,2468.100178,2354.320179,2518.280167,2259.820171,2850.320202,3065.660187
TAG(54:0)_FA 18:0,-0.043511359,3.90099238,0.127051162,0.721509304,0.999446625,908.9 -> 607.896,TAG1,1698.706787,1748.906797,1482.320114,2032.320133,1845.880135,1893.820156,1579.200111,1417.420101,1865.460133,1741.800137,1911.980118,1856.160149,1689.660133,1551.920109,1300.060093
TAG(54:0)_FA 18:1,-0.070566491,3.259608914,0.329043558,0.566222819,0.999446625,908.9 -> 609.9,TAG1,1065.803408,1120.040078,1048.300076,1308.780106,1031.740078,1211.040077,1111.38007,1084.700073,1060.280067,1016.220066,1019.840069,1096.380081,1125.000092,1003.120064,1046.58007
TAG(54:0)_FA 18:2,0.082482393,3.246115405,0.449373617,0.502632564,0.999446625,908.9 -> 611.9,TAG2,1113.930079,1053.463403,1025.560074,1164.500076,1125.68008,987.1000633,1189.020092,991.7400627,1111.980087,999.7800598,1079.280071,1176.540081,1075.260071,1001.120075,1102.360073
TAG(54:0)_FA 20:0,0.180704235,3.467476577,2.167615609,0.140944621,0.999446625,908.9 -> 579.9,TAG2,1326.993423,1168.736752,1363.800083,1168.360088,1244.820091,1185.880081,1384.64011,1199.280083,1355.900078,1258.640087,1282.560081,1137.280087,1500.12009,1062.980083,1193.920086
TAG(54:0)_FA 20:4,-0.004270831,3.264408692,0.001205465,0.972303167,0.999446625,908.9 -> 587.9,TAG2,1093.406742,1095.45341,1066.400074,1122.240078,1194.220085,1074.360073,1122.520073,1038.780075,1093.660072,1262.520096,1110.16008,986.2600746,1045.840073,1088.560062,994.0400696
TAG(54:1)_FA 16:0,-0.060107049,3.326712395,0.239193315,0.624789353,0.999446625,906.8 -> 633.8,TAG1,1121.343415,1169.01008,1095.680084,1193.440083,1198.380081,1302.140087,1211.420082,1151.900082,1065.140087,1101.720078,1271.28009,1183.82008,993.6800728,1081.040073,988.1600761
TAG(54:1)_FA 16:1,-0.022777337,3.221717149,0.034253743,0.853168117,0.999446625,906.8 -> 635.8,TAG1,1061.20341,1077.620076,968.56007,1164.66008,1120.820091,1035.74007,1022.780075,1060.140072,1184.280075,1017.480072,1006.620071,1092.020084,1023.820068,1095.680077,1008.900078
TAG(54:1)_FA 18:0,-0.06051594,3.303569991,0.242265192,0.622574839,0.999446625,906.8 -> 605.8,TAG1,1099.330078,1146.163416,1118.720066,1325.3601,1132.740086,1093.060078,1115.260075,1119.200073,1041.640072,1039.120079,1097.680073,1070.280075,1149.940083,1229.960091,1058.720081
TAG(54:1)_FA 18:1,0.193050252,3.994501889,2.504987983,0.113486351,0.999446625,906.8 -> 607.8,TAG1,2019.243476,1759.483461,1066.980072,1662.540123,1582.260098,2361.000175,2072.840134,1415.560101,2443.720196,1896.80014,2462.740177,1551.860107,2106.540146,1669.140121,1447.360104
TAG(54:1)_FA 18:2,-0.024714552,3.23985557,0.040345917,0.840805753,0.999446625,906.8 -> 609.8,TAG2,1071.510079,1089.84341,1004.260071,1089.260071,1083.56007,1083.98008,1082.260086,1071.100071,1075.500076,1043.580074,1084.820076,1170.720081,1072.960087,1080.420082,1029.960079
TAG(54:1)_FA 20:0,0.016330565,3.479985655,0.017711411,0.894126771,0.999446625,906.8 -> 577.8,TAG2,1246.740082,1232.173422,1577.260113,1348.140102,1279.080074,1204.300079,1117.860088,1180.880093,1224.920074,1150.860081,1386.780094,1230.00008,1206.540077,1278.8601,1265.260086
TAG(54:1)_FA 20:4,0.07563082,3.274606704,0.37804821,0.538649657,0.999446625,906.8 -> 585.8,TAG2,1127.443415,1070.513405,1106.380077,1175.48008,1175.220093,1071.240074,1230.900085,1077.160076,1035.140076,1068.800072,1079.000076,1039.680065,1146.600075,990.7200623,1097.800083
TAG(54:2)_FA 16:0,-0.002990156,3.336412203,5.92E-04,0.980583509,0.999446625,904.8 -> 631.8,TAG1,1159.990084,1160.813414,1027.360077,1240.00008,982.0200691,1112.020084,1180.120102,1121.680077,1264.740086,1102.900078,1287.900085,1139.300087,1129.880077,1248.980076,1115.280083
TAG(54:2)_FA 16:1,0.010806575,3.26164616,0.007719975,0.929985255,0.999446625,904.8 -> 633.8,TAG1,1105.033407,1097.420081,969.5000687,1164.420094,1041.320076,1132.000084,1083.920063,1129.920078,1048.780067,1091.540085,1033.600071,1076.800076,1195.720089,989.8400688,1226.860073
TAG(54:2)_FA 18:0,0.01321459,3.332661198,0.011562223,0.914370288,0.999446625,904.8 -> 603.8,TAG1,1151.493411,1139.163413,1151.860092,1231.940079,1060.780075,1145.460079,1101.160072,1138.580082,1242.460091,1083.720074,1261.760078,1091.500092,1151.240078,1143.780075,1091.560074
TAG(54:2)_FA 18:1,0.066431926,3.470402665,0.293356155,0.588077811,0.999446625,904.8 -> 605.8,TAG1,1304.416759,1242.820087,1137.640079,1400.520092,1088.740078,1051.340076,1328.320099,1110.080082,1282.120094,1435.300098,1425.120102,1267.380096,1578.920097,1192.300079,1123.280083
TAG(54:2)_FA 18:2,0.094752837,3.483499451,0.597023629,0.439715905,0.999446625,904.8 -> 607.8,TAG2,1334.360094,1247.406759,1077.960068,1311.940086,1304.740101,1319.900112,1333.400089,1139.640083,1355.980083,1356.800098,1207.600086,1100.140076,1606.060116,1256.0201,1198.380089
