lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PE (36:5),-1.39E-04,3.754836399,1.00E-06,0.999200575,0.999200575,738.507 -> 597.507,PE,1370.3041,1345.768092,1362.400089,1415.880104,1420.760105,1320.44009,1332.0201,1384.220097,1331.060093,1267.120094,1353.560104,1341.180077,1414.120098
PE (36:6),0.018508049,3.755752203,0.017848022,0.893721659,0.999200575,736.4913 -> 595.4913,PE,1377.524094,1335.280095,1384.42009,1348.280106,1416.780102,1373.92009,1388.700089,1284.720093,1443.260094,1303.820091,1294.340084,1365.660095,1344.5401
PE (36:7),-0.050959457,3.802049273,0.135458048,0.712838743,0.999200575,734.4757 -> 593.4757,PE,1395.332101,1419.728101,1370.520096,1486.960098,1369.700104,1296.960098,1340.120094,1510.040108,1454.580093,1342.920094,1402.720108,1461.760105,1409.540104
PE (36:8),0.077771975,3.794100665,0.315303369,0.574443914,0.999200575,732.46 -> 591.46,PE,1433.916102,1333.572092,1506.160107,1296.040092,1362.640091,1398.080105,1441.800106,1233.780075,1430.0201,1353.820099,1595.42012,1386.140087,1339.700092
PE (38:0),-0.068434966,4.768390249,0.247995079,0.618490355,0.999200575,776.6165 -> 635.6165,PE,2709.09219,2789.160193,2698.760201,2831.300194,2755.000195,2748.520187,2649.7402,2773.400192,2797.780212,2649.320175,2642.360168,2943.260216,2700.580173
PE (38:1),-0.173236954,3.8123213,1.564934889,0.210944118,0.999200575,774.6009 -> 633.6009,PE,1347.160094,1491.212105,1359.12009,1490.120106,1274.220093,1552.540108,1317.600086,1529.220108,1448.420116,1434.640106,1386.960091,1449.540096,1308.600086
PE (38:2),-0.051302482,3.783797383,0.137235513,0.711044901,0.999200575,772.5852 -> 631.5852,PE,1378.036098,1402.552097,1350.980087,1413.100101,1388.640095,1383.980099,1332.180088,1294.780087,1403.320095,1598.700115,1425.600113,1322.200085,1340.440098
PE (38:3),0.092049246,3.952505974,0.442739121,0.505803353,0.999200575,770.5696 -> 629.5696,PE,1561.724112,1437.6441,2077.420155,1454.300095,1621.000126,1464.700104,1378.680096,1363.100094,1639.140121,1414.64011,1726.24012,1491.480099,1443.560097
PE (38:4),0.153676946,4.216214319,1.238409258,0.265777849,0.999200575,768.5539 -> 627.5539,PE,1840.364133,1623.516112,3096.560246,1660.860111,1617.540127,1658.880119,1663.46011,1575.120117,2148.800152,1546.820114,2053.360153,1675.900097,1718.660126
PE (38:5),0.076435629,3.878623493,0.305005925,0.580761042,0.999200575,766.5383 -> 625.5383,PE,1503.168105,1399.580099,1733.780117,1345.920101,1354.380093,1457.400108,1567.720108,1370.480095,1380.260094,1348.320087,1682.580135,1475.780102,1530.900097
PE (38:6),-0.005461962,3.858473285,0.001558174,0.968512712,0.999200575,764.5226 -> 623.5226,PE,1478.064108,1456.584108,1390.860088,1330.280098,1411.12011,1624.100117,1572.520111,1353.940102,1574.180107,1568.380119,1452.720112,1406.220104,1379.780102
PE (38:7),0.04996334,3.771338374,0.130132744,0.718294446,0.999200575,762.507 -> 621.507,PE,1416.640096,1343.708095,1324.280087,1353.860092,1448.720097,1308.160099,1347.860092,1334.700104,1566.100109,1340.600086,1336.500095,1381.220093,1384.020084
PE (38:8),-0.062755103,3.779081693,0.205258498,0.650509404,0.999200575,760.4913 -> 619.4913,PE,1355.124097,1389.776096,1453.620102,1311.080093,1323.140099,1532.760109,1395.140102,1383.800091,1299.620087,1378.58009,1289.340088,1342.660095,1468.380108
PE (38:9),0.024285696,3.757790394,0.030738977,0.860823996,0.999200575,758.4757 -> 617.4757,PE,1392.600097,1344.440095,1300.94009,1386.160088,1507.380093,1302.840099,1334.12009,1444.680099,1306.100098,1284.140091,1454.000103,1304.380096,1361.400101
PE (40:0),0.11383626,4.330970782,0.682767764,0.408635281,0.999200575,804.6478 -> 663.6478,PE,2213.972166,2007.956139,1295.300095,1860.880131,2422.360184,2022.560139,1737.280144,1929.160126,2302.240166,2052.540142,2172.260178,2174.64016,2435.720161
PE (40:1),-0.0175119,3.799222335,0.015992846,0.899365573,0.999200575,802.6322 -> 661.6322,PE,1399.708101,1391.284093,1447.120106,1449.440098,1284.740086,1409.760098,1409.160099,1344.240086,1569.76012,1341.700092,1361.140095,1411.28009,1373.740105
PE (40:10),0.042840036,3.747241956,0.09556347,0.757220039,0.999200575,784.4913 -> 643.4913,PE,1363.196095,1299.420088,1527.040096,1274.120079,1317.520092,1248.560081,1404.600094,1283.320091,1380.400097,1239.920094,1381.140102,1451.180096,1332.320091
PE (40:2),-0.105001914,3.952419962,0.577051577,0.447470335,0.999200575,800.6165 -> 659.6165,PE,1548.148107,1634.196119,1263.340084,1631.920116,1749.300102,1752.040119,1455.280106,1734.800125,1540.940117,1519.300106,1433.500107,1532.920128,1561.720104
PE (40:3),-0.0104663,3.761449646,0.00571,0.939765545,0.999200575,798.6009 -> 657.6009,PE,1381.6121,1366.272097,1285.640102,1464.860107,1403.940109,1371.440098,1285.840088,1285.700089,1510.30011,1341.720093,1378.480114,1367.640099,1329.50008
PE (40:4),-0.021843942,3.819867115,0.024882332,0.874660619,0.999200575,796.5852 -> 655.5852,PE,1394.744096,1390.248103,1673.140125,1434.140114,1442.640102,1397.920105,1313.540089,1413.340107,1461.340092,1377.620102,1398.680088,1328.220089,1357.520107
PE (40:5),0.022142145,3.907623379,0.025609852,0.872856823,0.999200575,794.5696 -> 653.5696,PE,1498.648109,1448.744102,1831.00013,1411.600098,1437.480106,1531.760105,1512.16011,1327.980095,1619.680115,1455.540112,1499.740112,1516.840099,1424.180103
PE (40:6),0.032745394,3.926683774,0.056033864,0.812878105,0.999200575,792.5539 -> 651.5539,PE,1526.204103,1465.460106,1840.180134,1512.540108,1426.700096,1294.320099,1415.760094,1598.560123,1464.200108,1458.140102,1742.100109,1463.740097,1582.260109
PE (40:7),0.055885203,3.776717853,0.162769955,0.686618985,0.999200575,790.5383 -> 649.5383,PE,1409.324105,1331.5241,1458.780094,1410.500095,1365.280102,1336.560101,1326.040112,1318.760098,1378.3801,1315.420101,1443.260109,1276.380104,1533.660103
PE (40:8),-0.018818476,3.717374714,0.018439829,0.891984662,0.999200575,788.5226 -> 647.5226,PE,1332.692091,1325.444098,1273.660084,1325.600086,1297.740082,1378.000103,1348.180099,1300.060101,1386.900097,1262.640099,1348.380085,1360.920101,1282.260094
PE (40:9),-0.037296728,3.788644083,0.07252399,0.787696689,0.999200575,786.507 -> 645.507,PE,1378.7561,1389.480106,1446.060101,1471.200123,1327.620098,1432.660107,1324.260086,1405.400112,1329.480095,1338.460106,1405.940109,1299.680084,1506.480114
PE (42:0),0.014219446,3.767917513,0.01053714,0.918240305,0.999200575,832.6791 -> 691.6791,PE,1384.392094,1345.580099,1420.540112,1333.680092,1328.820099,1417.320099,1439.000103,1309.800095,1399.120094,1267.640102,1440.920094,1399.46011,1314.100082
PE (42:1),-0.002138346,3.752528381,2.38E-04,0.987685435,0.999200575,830.6635 -> 689.6635,PE,1364.188099,1341.356093,1387.380104,1339.180096,1426.260117,1353.440094,1290.380096,1362.280087,1408.300102,1318.560093,1321.60009,1333.320095,1374.400089
PE (42:10),0.030621975,3.780348638,0.048896513,0.82499467,0.999200575,812.5226 -> 671.5226,PE,1419.324105,1363.864096,1307.580093,1392.660095,1450.280106,1394.400101,1391.620094,1402.560104,1449.260113,1297.300083,1497.580109,1332.400097,1307.880104
PE (42:11),-0.057744521,3.803029592,0.173848812,0.676713656,0.999200575,810.507 -> 669.507,PE,1371.988095,1401.700095,1557.860119,1426.580101,1405.960098,1443.920105,1352.780098,1450.280098,1410.480083,1290.140083,1381.000103,1397.58009,1309.720093
PE (42:2),0.020979785,4.807887276,0.0233185,0.878631736,0.999200575,828.6478 -> 687.6478,PE,2867.380201,2774.900194,2820.220196,2867.580212,2947.280201,2820.900208,2837.080196,2714.940197,3040.120216,2773.440182,2750.880196,2697.640171,2761.540195
PE (42:3),0.008109268,3.835347849,0.003432436,0.95328107,0.999200575,826.6322 -> 685.6322,PE,1453.460102,1418.644102,1442.940102,1470.740108,1699.92012,1423.960106,1303.2001,1355.26009,1505.400097,1368.560093,1333.700092,1474.700111,1425.080101
PE (42:4),0.045286724,3.814834971,0.107003719,0.74358149,0.999200575,824.6165 -> 683.6165,PE,1453.908102,1383.456103,1395.580093,1375.040104,1492.520111,1430.280106,1494.500099,1346.560104,1395.0401,1384.120106,1456.560101,1381.280094,1430.920101
PE (42:5),0.03788954,3.780583171,0.07485319,0.78439733,0.999200575,822.6009 -> 681.6009,PE,1418.996107,1357.080093,1338.680092,1383.020088,1352.740108,1408.740101,1389.820107,1377.820099,1559.080116,1292.960087,1377.100101,1322.860092,1416.240105
PE (42:6),0.04988521,3.839759415,0.129927467,0.718507255,0.999200575,820.5852 -> 679.5852,PE,1490.588104,1413.692106,1346.040089,1486.300114,1406.560093,1462.060108,1513.120106,1388.600121,1541.740105,1396.380096,1612.460114,1335.12009,1379.060104
PE (42:7),0.014699329,3.789203635,0.011268463,0.915460947,0.999200575,818.5696 -> 677.5696,PE,1416.464098,1377.064094,1346.900093,1354.900085,1430.580101,1318.760098,1315.980091,1438.880108,1428.100098,1460.060097,1458.940098,1312.720081,1448.720104
PE (42:8),-0.087809596,3.820013419,0.40228234,0.525912909,0.999200575,816.5539 -> 675.5539,PE,1392.304101,1452.028105,1406.780094,1400.8801,1426.760101,1567.420124,1352.2201,1481.140102,1421.96011,1288.120094,1355.300091,1522.580105,1405.280102
PE (42:9),-0.007044902,3.757994335,0.002586323,0.959440342,0.999200575,814.5383 -> 673.5383,PE,1371.484093,1353.008095,1354.26009,1349.000095,1416.480091,1355.180103,1303.860092,1347.080097,1334.300095,1303.160084,1403.300095,1410.620094,1399.480095
PE (44:0),-0.039721229,3.774218098,0.082249093,0.774272334,0.999200575,860.7104 -> 719.7104,PE,1372.424095,1385.040093,1359.020092,1343.420086,1424.400105,1395.580097,1347.420086,1384.780094,1368.740093,1375.140091,1367.540104,1426.280098,1354.020088
PE (44:1),-0.033729117,3.775585912,0.059295945,0.807612208,0.999200575,858.6948 -> 717.6948,PE,1367.564095,1374.884092,1436.2001,1326.860081,1349.280079,1348.540081,1388.640099,1467.740108,1288.500088,1328.020088,1368.860104,1403.260101,1442.540104
PE (44:10),-0.004110824,3.794867236,8.82E-04,0.976314204,0.999200575,840.5539 -> 699.5539,PE,1417.2961,1395.676095,1311.900085,1385.180096,1459.260109,1383.600098,1350.120087,1399.820095,1378.860092,1396.300091,1425.560101,1413.480095,1472.680111
PE (44:12),0.022201279,3.784907619,0.025706652,0.872618812,0.999200575,836.5226 -> 695.5226,PE,1422.508102,1375.840099,1283.260082,1454.820099,1384.500103,1312.220089,1424.780102,1363.580097,1378.660103,1335.120102,1471.320103,1413.460106,1453.280102
PE (44:2),-0.019144913,3.754909967,0.019093543,0.890098646,0.999200575,856.6791 -> 715.6791,PE,1350.900095,1343.936098,1455.040115,1344.420097,1373.460098,1377.740093,1329.640099,1320.320099,1392.580101,1322.300098,1352.840084,1354.900101,1305.980095
PE (44:3),-0.043807271,3.805965673,0.100115925,0.751690564,0.999200575,854.6635 -> 713.6635,PE,1404.3881,1421.2281,1358.960106,1466.320095,1543.100113,1483.160118,1410.780094,1427.280094,1385.060093,1348.180088,1325.7201,1381.200104,1357.280102
PE (44:4),0.016261482,3.774309804,0.013783383,0.906540983,0.999200575,852.6478 -> 711.6478,PE,1393.364096,1352.404099,1410.260109,1326.3801,1383.2001,1489.8801,1418.440102,1345.980106,1461.980099,1309.220093,1346.740089,1290.560097,1356.460091
PE (44:5),-0.042362821,3.773341698,0.093556121,0.759704047,0.999200575,850.6322 -> 709.6322,PE,1373.124097,1388.108095,1333.520092,1295.060089,1384.640095,1439.700096,1296.000088,1319.460094,1415.720104,1419.220097,1366.760101,1467.100098,1402.500099
PE (44:6),-0.053964472,3.760963266,0.15174622,0.696872163,0.999200575,848.6165 -> 707.6165,PE,1348.580094,1374.356096,1384.44009,1371.420101,1352.500107,1464.380108,1349.180096,1450.600098,1357.480095,1285.620083,1329.620083,1299.76009,1354.12009
PE (44:7),-0.062027844,3.789578185,0.200649817,0.654196843,0.999200575,846.6009 -> 705.6009,PE,1381.972101,1416.520103,1322.020092,1407.500107,1423.820099,1419.620106,1377.860107,1317.560089,1396.740108,1406.100098,1344.680092,1531.820114,1366.760098
PE (44:8),-0.028810692,3.774821223,0.043264023,0.835228925,0.999200575,844.5852 -> 703.5852,PE,1370.496098,1372.364098,1427.680099,1384.160099,1401.060104,1469.880108,1355.600101,1332.760086,1348.360096,1323.420101,1401.540092,1351.600098,1345.920097
PE (46:1),-0.105846385,3.776929168,0.583904454,0.444785956,0.999200575,886.7261 -> 745.7261,PE,1339.920094,1415.452098,1388.380108,1388.060085,1356.680088,1510.040096,1343.120106,1373.300095,1336.520092,1357.220104,1317.200089,1448.64011,1346.080093
PE (52:4),0.015432836,3.742180333,0.012405288,0.911315788,0.999200575,964.773 -> 823.773,PE,1360.688098,1322.052096,1392.520103,1318.28009,1315.960094,1322.480099,1374.040092,1419.740105,1334.080093,1295.680096,1402.760105,1254.08009,1376.600105
PEo (18:0),-0.07324852,4.684224358,0.284062875,0.594050546,0.999200575,468.345 -> 327.345,PE,2681.696178,2766.032199,1385.12011,2851.200172,3341.86021,3669.2803,3115.900208,2121.740143,2148.880142,2319.200172,2494.880154,2868.740208,2306.960178
PEo (18:1),0.053034782,3.845054157,0.146850749,0.701563246,0.999200575,466.3293 -> 325.3293,PE,1492.080109,1412.300094,1398.60009,1377.420082,1471.760105,1329.200096,1466.540104,1442.920094,1607.90012,1423.840099,1508.580105,1488.120098,1405.62011
PEo (20:0),-0.058765473,3.824696872,0.180217792,0.67118614,0.999200575,496.3763 -> 355.3763,PE,1413.7561,1445.396101,1389.260098,1382.940098,1444.740097,1482.0201,1437.560104,1334.720089,1449.620106,1364.3601,1365.800091,1662.940117,1371.060101
PEo (28:0),-0.067547265,3.854779729,0.238258449,0.625466794,0.999200575,622.4807 -> 481.4807,PE,1440.7401,1482.868102,1405.300095,1536.460098,1430.000088,1410.760086,1358.620098,1567.720116,1460.240105,1466.420113,1463.780098,1432.980099,1491.060112
PEo (30:0),-0.025354953,3.748092468,0.033493717,0.854787907,0.999200575,650.512 -> 509.512,PE,1353.996095,1352.544093,1342.340096,1307.300091,1430.500099,1406.620106,1294.900089,1359.42009,1397.220097,1369.000099,1380.160095,1320.380077,1267.200096
PEo (32:1),-0.030373263,3.730885452,0.048041316,0.826507268,0.999200575,676.5277 -> 535.5277,PE,1332.092089,1335.212093,1353.660099,1292.700089,1388.500095,1432.300098,1265.98008,1330.480087,1320.560089,1253.76009,1306.660091,1366.820099,1378.76009
PEo (32:5),0.007932695,3.760600077,0.003278771,0.954337642,0.999200575,678.5433 -> 537.5433,PE,1372.008099,1340.244097,1431.580112,1374.260101,1305.660099,1302.680096,1402.900093,1438.200092,1356.560108,1275.580105,1378.320095,1310.500092,1416.600101
PEo (34:0),0.045653879,3.719801844,0.108495001,0.741864105,0.999200575,706.5746 -> 565.5746,PE,1351.640095,1285.620096,1390.5401,1328.240097,1344.040092,1311.140099,1314.500084,1276.940094,1410.98011,1231.560093,1369.240093,1280.220097,1319.440094
PEo (34:1),-0.05602202,3.812544242,0.163736736,0.685739239,0.999200575,704.559 -> 563.559,PE,1401.308098,1430.364095,1395.140099,1386.580093,1380.740093,1478.340096,1355.600094,1324.640079,1476.020111,1486.3601,1378.040085,1475.900108,1416.140106
PEo (34:2),0.002828075,3.748014089,4.17E-04,0.983715043,0.999200575,702.5433 -> 561.5433,PE,1359.980095,1332.940099,1401.740097,1307.020096,1385.500095,1296.920097,1290.560097,1333.180092,1376.520088,1352.620106,1333.940094,1374.960106,1413.3801
PEo (34:3),-0.044812997,3.744215434,0.1046068,0.746369806,0.999200575,700.5277 -> 559.5277,PE,1337.588094,1354.448093,1366.640095,1346.280094,1295.040089,1448.400105,1332.780094,1405.28009,1402.420105,1282.960094,1345.360092,1289.320084,1312.340088
PEo (34:4),-0.035882891,3.730034925,0.067056094,0.795672342,0.999200575,698.512 -> 557.512,PE,1332.352094,1341.480087,1320.880096,1354.080086,1285.100098,1279.280087,1324.520096,1421.540092,1390.180096,1316.92009,1352.300098,1335.580082,1309.660084
PEo (36:0),-0.002885419,3.836913466,4.35E-04,0.983365661,0.999200575,734.6059 -> 593.6059,PE,1463.0721,1439.248103,1323.300098,1433.320107,1345.500099,1461.920097,1515.100094,1353.640099,1553.760109,1417.000099,1549.160099,1530.360115,1351.840099
PEo (36:1),-0.083808803,3.843480855,0.366637694,0.544842742,0.999200575,732.5903 -> 591.5903,PE,1415.8881,1473.280107,1444.580097,1595.940132,1344.660099,1412.840096,1343.740097,1474.080109,1530.900112,1373.12009,1506.820103,1510.420109,1353.320091
PEo (36:2),-0.055982987,3.759488699,0.163307844,0.686129146,0.999200575,730.5746 -> 589.5746,PE,1346.432095,1375.488099,1378.480099,1359.100086,1297.440086,1298.080093,1381.420094,1344.160088,1390.060101,1510.740124,1266.92009,1365.360104,1396.320103
PEo (36:3),0.054171197,3.766921932,0.152966609,0.695716329,0.999200575,728.559 -> 587.559,PE,1416.772103,1339.656094,1301.360092,1346.740097,1483.220119,1276.040092,1307.900093,1501.560093,1470.500099,1243.500088,1425.620094,1330.440102,1396.62011
PEo (36:4),0.038171578,3.83679438,0.076055503,0.7827158,0.999200575,726.5433 -> 585.5433,PE,1471.576099,1406.516099,1430.820107,1372.000095,1595.520111,1423.640102,1410.180092,1370.800091,1498.720089,1350.520092,1477.060104,1515.620113,1376.400101
PEo (36:5),0.042966976,3.835129083,0.096370169,0.756229839,0.999200575,724.5277 -> 583.5277,PE,1476.160104,1407.792102,1383.420094,1435.300098,1444.560101,1415.880093,1567.48011,1357.680107,1384.080078,1353.020103,1307.3801,1477.080109,1677.300133
PEo (38:0),-0.031613609,3.759084975,0.052069998,0.819499691,0.999200575,762.6372 -> 621.6372,PE,1351.240098,1356.176093,1437.840107,1351.020088,1339.120098,1423.940102,1345.420097,1257.440086,1361.8601,1421.08009,1368.940094,1327.400097,1340.8601
PEo (38:1),0.043878169,3.759042877,0.100322174,0.751443355,0.999200575,760.6216 -> 619.6216,PE,1394.5681,1327.792094,1374.26009,1331.280102,1436.060104,1382.820099,1430.120098,1292.860096,1330.420101,1257.760078,1472.7201,1374.240097,1303.520096
PEo (38:2),-0.047980013,3.768154574,0.119954195,0.729084174,0.999200575,758.6059 -> 617.6059,PE,1349.6561,1370.796099,1460.980125,1531.480106,1358.720116,1374.440098,1407.420113,1320.180099,1290.880089,1252.980091,1202.360085,1374.900101,1488.900101
PEo (38:3),-0.055593882,3.755556097,0.161044972,0.688196254,0.999200575,756.5903 -> 615.5903,PE,1347.084091,1374.404095,1343.800095,1373.500088,1443.060112,1410.460106,1330.940086,1330.860092,1310.220085,1381.500092,1362.640087,1375.7001,1288.560085
PEo (38:4),0.060490425,3.844291316,0.19097553,0.66210593,0.999200575,754.5746 -> 613.5746,PE,1479.444106,1393.476105,1526.560123,1464.900116,1455.860092,1366.340103,1546.32011,1410.740105,1540.040119,1357.12011,1420.240105,1368.280094,1434.760105
PEo (38:5),-0.041274096,3.868825027,0.088983463,0.765473471,0.999200575,752.559 -> 611.559,PE,1465.284102,1480.456104,1449.120098,1479.300098,1570.260105,1488.600101,1470.560104,1573.580116,1438.160095,1519.920105,1510.940113,1340.880096,1336.500092
PEo (38:6),0.016595994,3.827164458,0.014375169,0.904565142,0.999200575,750.5433 -> 609.5433,PE,1453.644096,1411.912103,1394.160107,1448.040108,1459.800095,1326.620102,1425.240089,1470.040112,1356.5201,1521.940098,1509.280094,1292.920097,1517.3801
PEo (40:0),-0.00749312,3.750620579,0.002924688,0.956871119,0.999200575,790.6685 -> 649.6685,PE,1353.432097,1336.064093,1440.900112,1448.740101,1404.020103,1336.840099,1271.60009,1326.260086,1404.000099,1318.140099,1301.420094,1250.34008,1386.120098
PEo (40:1),-0.03491877,3.753588287,0.063528045,0.801004192,0.999200575,788.6529 -> 647.6529,PE,1350.576095,1358.800094,1377.340099,1437.940094,1344.320095,1442.500092,1307.180088,1286.680103,1371.720097,1352.880093,1287.040092,1274.000088,1442.620102
