,lipid,Transition,type,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
1174,TAG(52:1)_FA 20:4,878.8 -> 557.8,TAG2,1005.620071,,,1086.700081,1062.28009,1055.120079,1111.080078,1014.100075,1107.000072,1043.72007,1118.260086,1081.26009,1136.760078,1032.380081,1115.220089
1175,TAG(52:1)_FA20:0,878.8 -> 549.8,TAG2,1090.960087,,,1195.300079,1030.380074,1045.04007,1089.900074,1148.340084,1117.180084,1201.760071,1218.280087,1146.440075,1154.160088,1124.520088,1150.760078
1176,TAG(52:2)_FA 18:2,876.8 -> 579.8,TAG2,1076.160084,,,1168.320087,1113.600082,1300.3601,1030.54007,1169.020092,1105.120071,1259.720089,1142.740093,1159.420082,1290.940098,1069.700069,1108.320087
1177,TAG(52:2)_FA 20:0,876.8 -> 547.8,TAG2,1079.220074,,,1153.020081,1167.640083,1065.920067,1050.700077,1142.360077,1077.420063,1149.140079,1307.180103,1043.560078,1139.140076,1275.7201,1064.940067
1178,TAG(52:2)_FA 20:4,876.8 -> 555.8,TAG2,1033.260082,,,1051.74007,1121.640083,1097.280075,1089.960072,1077.280067,1038.760075,1200.800091,1022.280071,1107.780075,1035.140068,1032.040081,1063.820084
1179,TAG(52:3)_FA 18:2,874.8 -> 577.8,TAG2,1012.740074,,,1352.100101,1241.100082,1359.140099,1224.320084,1105.540058,1149.800087,1580.880127,1424.200108,1355.76009,1619.120125,1252.060089,1219.040085
1180,TAG(52:3)_FA 20:0,874.8 -> 545.8,TAG2,1022.320065,,,1136.340073,1111.540085,1086.700073,1223.280094,1036.840069,1145.460087,1169.340084,1203.940071,1138.780079,1278.860096,1090.200081,1015.620071
1181,TAG(52:3)_FA 20:4,874.8 -> 553.8,TAG2,1090.000072,,,1112.360073,1248.260082,1166.580082,1027.540073,1175.020077,1027.160072,1115.360081,1135.82008,1091.820072,1090.620087,1107.180069,1113.100079
1182,TAG(52:4)_FA 18:2,872.8 -> 575.8,TAG2,1135.360081,,,1219.020084,1112.800068,1345.020088,1087.980072,1144.160076,1066.520081,1225.900082,1436.080097,1100.600079,1188.680092,1179.020084,1010.16008
1183,TAG(52:4)_FA 20:0,872.8 -> 543.8,TAG2,1036.120075,,,1116.440086,1211.100094,1131.18008,1092.000088,1083.100071,1101.080074,1205.260082,1070.040077,1099.460087,1235.040085,1197.280087,1229.620071
1184,TAG(52:4)_FA 20:4,872.8 -> 551.8,TAG2,1017.840069,,,1288.660095,1247.560093,1184.520084,1259.440086,1424.980118,1294.480095,1260.200089,1332.020107,1334.060085,1444.360092,1318.400101,1206.940083
1185,TAG(52:5)_FA 18:2,870.8 -> 573.8,TAG2,1093.260067,,,1129.540085,1070.480076,1032.18008,1036.420074,1066.820068,1086.340076,1180.700092,1181.980091,1163.620087,1160.540081,1061.800076,1047.120068
1186,TAG(52:5)_FA 20:0,870.8 -> 541.8,TAG2,1039.000069,,,1084.840076,1079.580063,1136.90007,1148.740078,1163.800079,1134.280087,1137.840076,1172.34008,1057.860069,1079.420078,1069.380077,1159.040081
1187,TAG(52:5)_FA 20:4,870.8 -> 549.796,TAG2,1140.860081,,,1174.760082,1165.280079,1075.020073,1060.620075,1483.000107,1191.320087,1495.240101,1218.680084,1243.280079,1241.840084,1144.380074,1183.540081
1188,TAG(52:6)_FA 18:2,868.7 -> 571.7,TAG2,1036.400066,,,1073.56007,1129.560085,1067.160072,1068.520065,1127.280087,1201.580086,1111.620087,1127.300091,1042.520073,1036.780075,1024.58007,1041.380074
1189,TAG(52:6)_FA 20:0,868.7 -> 539.7,TAG2,1016.260075,,,997.6400719,1101.700066,1177.100082,1051.420063,1136.280087,1146.660088,1175.140099,1114.940083,1064.100079,1027.260071,1077.820076,1136.00008
1190,TAG(52:6)_FA 20:4,868.7 -> 547.7,TAG2,1127.220078,,,1189.860081,1097.840088,1104.500069,1158.860073,1076.840073,1137.560074,1097.68008,1209.760094,1264.060085,1157.820072,1059.860065,1113.580078
1191,TAG(54:0)_FA 18:2,908.9 -> 611.9,TAG2,1025.560074,,,1084.920071,1017.780079,1046.960075,1055.580082,1045.160076,1041.280071,995.3800583,1039.520077,1111.580078,1055.680077,1050.780071,1111.720081
1192,TAG(54:0)_FA 20:0,908.9 -> 579.9,TAG2,1363.800083,,,1187.340088,1225.440086,1136.660084,1218.800091,1117.920074,1225.120098,1188.440086,1389.380104,1093.400066,1211.040077,1074.320072,1160.920086
1193,TAG(54:0)_FA 20:4,908.9 -> 587.9,TAG2,1066.400074,,,1117.100071,1137.620079,1042.380074,1045.780067,1155.820087,1090.620064,1207.500084,1259.100082,1067.060081,1054.72007,1150.220078,1043.280083
1194,TAG(54:1)_FA 18:2,906.8 -> 609.8,TAG2,1004.260071,,,1130.060081,1124.020073,1045.320065,1011.04007,1019.600071,1141.40007,1139.100071,1031.580078,1116.200096,1063.900074,994.2400665,1012.260071
1195,TAG(54:1)_FA 20:0,906.8 -> 577.8,TAG2,1577.260113,,,1253.200092,1129.300091,1213.140076,1105.760094,1075.320084,1059.580074,1396.460106,1222.320084,1137.700077,1328.500099,1066.420074,1198.600082
1196,TAG(54:1)_FA 20:4,906.8 -> 585.8,TAG2,1106.380077,,,1111.860085,1073.980076,1028.58007,1152.84008,1025.960072,1127.960079,999.56007,991.5200806,1186.060081,1106.940083,1017.900078,1130.080086
1197,TAG(54:2)_FA 18:2,904.8 -> 607.8,TAG2,1077.960068,,,1177.140068,1152.480087,1216.300091,1313.060081,1248.28009,1393.820091,1311.520088,1295.220085,1342.060104,1399.200089,1068.920074,1113.280075
1198,TAG(54:2)_FA 20:0,904.8 -> 575.8,TAG2,1004.480072,,,1122.260075,1199.000088,1018.200066,1071.040081,1275.520088,1190.200077,1263.56007,1065.220081,1167.200085,1074.960075,1118.600082,1105.98008
1199,TAG(54:2)_FA 20:4,904.8 -> 583.8,TAG2,1049.040077,,,1034.860065,1156.820084,1026.120079,1000.660076,1088.740074,1120.420067,1119.900082,1000.660069,1068.240074,1131.820084,1053.100067,1093.460075
1200,TAG(54:3)_FA 18:2,902.8 -> 605.8,TAG2,1009.860073,,,1171.740086,1111.540077,1148.540077,1006.520073,1136.640083,1120.58007,1141.180084,1319.960087,1250.740101,1166.48008,1040.520069,1255.880085
1201,TAG(54:3)_FA 20:0,902.8 -> 573.8,TAG2,1033.420078,,,1155.440083,1474.200108,1246.800079,1233.320091,1341.020103,1168.800087,1284.040081,1201.120087,1237.740086,1118.960079,1120.180084,1153.260075
1202,TAG(54:3)_FA 20:4,902.8 -> 581.8,TAG2,1001.520073,,,1266.940086,1381.98008,1081.440075,1219.420101,1199.960075,1098.260075,1100.680084,1131.140076,1056.380077,1114.440071,1044.660065,1065.880074
1203,TAG(54:4)_FA 18:2,900.8 -> 603.8,TAG2,1133.32008,,,1125.840084,1123.62009,1110.18008,1157.080074,1043.920067,1153.100086,1122.340092,1131.880077,1112.400085,1061.960072,1163.940075,1262.140079
1204,TAG(54:4)_FA 20:0,900.8 -> 571.8,TAG2,989.100071,,,1035.080067,1119.460079,1103.460083,1108.600075,1085.620083,1081.460075,1128.32008,1066.860077,1005.600075,1156.760075,994.4200821,1051.600067
1205,TAG(54:4)_FA 20:4,900.8 -> 579.8,TAG2,1081.38007,,,1091.920071,1119.380081,1120.220081,1066.100071,1139.380085,1127.360085,1147.300087,1176.26009,1299.100094,1199.040081,1164.040081,1035.120068
1206,TAG(54:5)_FA 18:2,898.8 -> 601.8,TAG2,1088.440075,,,1108.200092,1106.540081,1153.88007,1156.660084,1071.800068,1011.620068,1263.800087,1147.860073,1163.340092,1207.500092,1079.540081,1010.760071
1207,TAG(54:5)_FA 20:0,898.8 -> 569.8,TAG2,1059.56007,,,1094.860081,1284.960087,1215.300079,1169.460079,1205.460091,1304.420097,1126.520084,1160.76009,1515.32011,1182.94009,1101.760067,1110.400074
1208,TAG(54:5)_FA 20:4,898.8 -> 577.8,TAG2,1003.860069,,,1258.680073,1382.400097,1313.240101,1242.960094,1277.820103,1126.220078,1493.100105,1206.42009,1437.12011,1136.060081,1271.760082,1166.720074
1209,TAG(54:6)_FA 18:2,896.8 -> 599.8,TAG2,1161.620087,,,1288.660091,1137.720081,1156.680077,1056.320076,1066.960079,1149.280083,1206.300083,1172.780087,1151.10009,1076.720078,1042.880081,1061.600082
1210,TAG(54:6)_FA 20:0,896.8 -> 567.8,TAG2,1098.200077,,,1007.200069,1201.820091,1079.900085,1132.920094,1059.260078,1148.780079,1204.320076,1196.920078,1035.800083,1222.880085,1124.94009,1133.020065
1211,TAG(54:6)_FA 20:4,896.8 -> 575.8,TAG2,979.4800758,,,1240.240089,1263.880089,1112.700085,1223.000092,1379.960098,1073.440079,1282.700077,1398.460094,1401.980106,1320.560097,1087.620083,1094.960087
1212,TAG(54:7)_FA 18:2,894.8 -> 597.8,TAG2,1045.800072,,,1010.420074,1144.560089,1123.48008,1060.940067,997.1800766,1039.960072,1119.580082,1086.500076,1119.680084,1044.74007,999.740078,1102.300079
1213,TAG(54:7)_FA 20:0,894.8 -> 565.8,TAG2,1060.720081,,,1076.980087,1049.520081,1124.12009,1011.360069,1169.020073,1076.680073,1153.520077,1093.060081,1093.020084,1069.100071,1094.56007,1049.72007
1214,TAG(54:7)_FA 20:4,894.8 -> 573.8,TAG2,1131.840073,,,1124.120075,1110.140076,1142.000072,1088.100079,1083.940079,1102.420082,1082.960075,1101.18008,1095.160065,1098.680073,1051.480087,1146.140079
1215,TAG(54:8)_FA 18:2,892.7 -> 595.7,TAG2,1049.860069,,,1046.000076,1103.160076,1047.980072,1069.220074,1060.180073,1078.580078,1061.400078,1057.760067,1101.200073,1041.120079,988.480072,1055.120079
1216,TAG(54:8)_FA 20:0,892.7 -> 563.7,TAG2,1091.080074,,,1182.98008,1123.500076,1164.420071,1206.120083,1115.540085,1286.420101,1181.020077,1409.120102,1292.920097,1113.180073,1182.880093,1153.000092
1217,TAG(54:8)_FA 20:4,892.7 -> 571.7,TAG2,980.6600761,,,1040.020065,1073.300087,1059.900074,1098.920086,1090.180084,1075.880077,1122.160072,1067.280075,1055.780083,1235.820087,1047.800072,1016.680077
1218,TAG(56:0)_FA 18:1,936.9 -> 637.896,TAG2,1015.020073,,,2887.260231,3320.040283,3359.220238,2674.44022,3323.060215,2882.660183,2890.120186,2628.360191,2833.560173,2089.300152,2443.300144,2217.700165
1219,TAG(56:0)_FA 18:2,936.9 -> 639.896,TAG2,1056.180073,,,1277.300098,1168.360081,1282.200096,1286.140095,1136.500076,1293.120094,1284.460087,1120.640083,1205.320087,1270.340092,1089.440067,1338.840092
1220,TAG(56:0)_FA 20:0,936.9 -> 607.9,TAG2,1054.140076,,,1718.240124,1610.660095,1635.020107,1735.380123,1520.44009,1917.460163,1640.640121,2257.38015,1737.380131,1884.340145,1456.540108,1404.920097
1221,TAG(56:0)_FA 20:4,936.9 -> 615.9,TAG2,1133.300083,,,1020.300083,1031.56007,1049.38007,1074.820065,1161.620083,1017.000072,1086.300064,1119.400074,1101.040073,1062.940079,1084.320076,1087.920082
1222,TAG(56:1)_FA 18:1,934.9 -> 635.9,TAG2,1066.300076,,,1086.560078,1161.460072,1155.000076,1087.440071,1150.640083,1174.200081,1262.740097,1246.440083,1310.400089,1191.600094,1102.100075,1153.420078
1223,TAG(56:1)_FA 18:2,934.9 -> 637.896,TAG2,1064.66008,,,2749.520191,2403.220165,2862.500183,2306.500172,2030.400131,2896.360226,2567.30019,2391.640186,2794.800228,3086.620243,2493.940166,1943.340118
1224,TAG(56:1)_FA 20:0,934.9 -> 605.896,TAG2,1057.300072,,,1110.620075,1001.020069,1082.66008,1070.38007,1216.240086,1156.560081,1305.880085,1118.900078,1092.780079,1087.640087,1053.560093,1051.280075
1225,TAG(56:1)_FA 20:4,934.9 -> 613.9,TAG2,1084.880085,,,1045.380081,1049.38007,1063.580078,1067.580082,1002.020065,1022.54007,1062.840084,1108.460075,1068.000088,1058.360081,1048.400078,1113.480076
1226,TAG(56:2)_FA 18:1,932.9 -> 633.9,TAG2,1049.020069,,,1102.180069,1083.920071,1147.520081,1089.140079,1065.440079,1104.260082,1249.080101,1087.380074,1283.08009,1066.40007,1043.820072,1094.300083
1227,TAG(56:2)_FA 18:2,932.9 -> 635.9,TAG2,1060.840069,,,1017.160065,1105.640083,1145.680069,1017.140076,1178.020073,1057.740074,1064.720066,1078.220078,1133.940083,1189.360088,1051.800076,1221.440083
1228,TAG(56:2)_FA 20:0,932.9 -> 603.9,TAG2,1100.74007,,,1084.060078,1116.280071,1025.500069,1108.840076,1111.980087,1116.620079,1123.060078,1201.560089,1086.600071,1180.620075,1186.460079,1000.300064
1229,TAG(56:2)_FA 20:4,932.9 -> 611.9,TAG2,1015.520077,,,1166.960091,1107.40007,1102.620075,998.9200592,1118.120068,1057.540077,1173.560078,1077.56007,1012.820068,1119.880085,1068.820072,1068.600082
1230,TAG(56:3)_FA 18:1,930.8 -> 631.796,TAG2,1014.960072,,,1257.680077,1054.440075,1366.800098,1073.800076,1152.640087,1037.060066,1304.340084,1193.460094,1189.440075,1180.600075,1095.980083,1025.180073
1231,TAG(56:3)_FA 18:2,930.8 -> 633.8,TAG2,1059.080074,,,1113.920071,1165.460087,1066.620079,1105.340076,1160.820076,1095.620075,1163.700077,1019.600075,1025.040077,1073.760071,1035.560081,1042.740074
1232,TAG(56:3)_FA 20:0,930.8 -> 601.8,TAG2,1026.960068,,,1113.720081,1261.900082,1122.960072,1048.980076,1037.460068,1075.860077,1070.300079,1152.300087,1057.06007,1130.660065,1075.160069,1011.780079
1233,TAG(56:3)_FA 20:4,930.8 -> 609.8,TAG2,1055.200077,,,1172.380085,1080.120079,1110.620079,1080.000084,1062.020081,1058.000072,1124.280079,1168.160076,1046.780079,1210.18008,1066.220078,1101.840076
1234,TAG(56:4)_FA 18:1,928.8 -> 629.8,TAG2,1022.660072,,,1239.260082,1149.920074,1086.260082,1032.120064,1033.000065,1054.440075,1208.180092,1173.240078,1112.720074,1142.140079,1058.500065,1049.440079
1235,TAG(56:4)_FA 18:2,928.8 -> 631.8,TAG2,1027.640076,,,1073.360085,1084.200077,1087.020077,1028.360069,1010.820065,1041.600079,1035.160072,1098.04007,1062.840073,1134.320084,982.920063,1090.440071
1236,TAG(56:4)_FA 20:0,928.8 -> 599.8,TAG2,1091.040077,,,1216.980095,1101.900074,1117.48008,1071.260067,1034.22007,1087.220085,1235.480087,1111.060074,1101.100079,1173.900085,1158.520088,1046.060078
1237,TAG(56:4)_FA 20:4,928.8 -> 607.8,TAG2,1034.120079,,,1733.000114,1420.840107,1367.440086,1360.040092,1164.720078,1109.960075,1823.000145,1549.820103,1677.980106,1520.640102,1293.480095,1282.580093
1238,TAG(56:5)_FA 18:1,926.8 -> 627.796,TAG2,1095.780083,,,1169.800079,1185.720093,1197.940086,1130.720078,1098.500084,1115.380081,1265.200092,1306.280087,1251.280106,1147.540073,1199.620087,1012.920071
1239,TAG(56:5)_FA 18:2,926.8 -> 629.8,TAG2,1049.140079,,,1049.440071,1081.960068,1027.820072,1071.760075,1172.600082,1017.58007,1124.360081,1135.080082,1116.880093,1090.700081,1069.640079,1043.680069
1240,TAG(56:5)_FA 20:0,926.8 -> 597.8,TAG2,1086.780075,,,1213.640087,1097.460079,1130.400078,1198.600082,1122.080082,1085.640068,1074.040077,1084.520073,1178.340092,1073.320076,1107.520081,1211.640091
1241,TAG(56:5)_FA 20:4,926.8 -> 605.8,TAG2,1050.120087,,,1112.740078,1099.320076,1115.680088,1117.320084,1106.500076,1186.040081,1285.560089,1278.92009,1085.000072,1260.640083,1077.580074,1161.060081
1242,TAG(56:6)_FA 18:1,924.8 -> 625.8,TAG2,1140.380089,,,1248.240086,1332.140102,1344.560089,1185.860088,1111.460075,1072.440079,1098.360077,1102.780071,1170.360085,1261.100094,1203.320087,1058.580078
1243,TAG(56:6)_FA 18:2,924.8 -> 627.8,TAG2,1075.560081,,,1071.00008,1042.860077,1116.960075,1059.380077,1057.980083,1152.680084,1111.920082,1145.960079,1167.780083,1090.460079,1074.320072,1108.740074
1244,TAG(56:6)_FA 20:0,924.8 -> 595.8,TAG2,1192.540081,,,1131.16008,1032.240063,1099.760075,1089.920078,1187.94009,1012.380077,1095.640076,1037.580078,1064.680077,1107.080078,1095.500084,1059.100071
1245,TAG(56:6)_FA 20:4,924.8 -> 603.8,TAG2,1016.880074,,,1114.700077,1148.880081,1081.360069,1138.940079,1001.840061,1103.420082,1211.120083,1178.94009,1093.620079,1144.400078,1121.220081,1107.480083
1246,TAG(56:7)_FA 18:1,922.8 -> 623.8,TAG2,1069.380077,,,1040.640076,1071.360065,1078.260075,1095.460072,1064.020073,1141.720081,1191.220081,1189.720089,1220.640102,1382.320091,1091.760078,989.6600647
1247,TAG(56:7)_FA 18:2,922.8 -> 625.8,TAG2,1120.840073,,,1055.020077,1149.960079,1095.940075,1085.480064,1316.900101,1133.280075,1106.960079,1152.840069,1071.880077,1051.500072,1066.100079,1055.600079
1248,TAG(56:7)_FA 20:0,922.8 -> 593.8,TAG2,1310.940094,,,1209.66008,1146.520084,1104.180073,1171.84008,1200.480083,1548.380108,1303.460087,1193.44009,1239.820084,1473.2201,1171.44009,1204.660099
1249,TAG(56:7)_FA 20:4,922.8 -> 601.8,TAG2,1105.020081,,,1117.860077,1272.400093,1099.460083,1063.860081,1094.88007,1063.060074,1088.300091,1259.040096,1088.520069,1120.580074,1043.380081,1091.920074
1250,TAG(56:8)_FA 18:1,920.8 -> 621.8,TAG2,1025.380066,,,1194.320076,1163.140091,1234.360092,1204.940083,1247.340103,1131.100082,1140.940079,1139.320068,1359.340096,1138.400078,1062.960072,1045.06007
1251,TAG(56:8)_FA 18:2,920.8 -> 623.8,TAG2,1060.780079,,,1062.500088,1095.82008,1105.360085,1047.700069,1120.620071,1030.340069,1099.660072,1135.340084,1105.00008,1111.120098,1079.980076,1173.34008
1252,TAG(56:8)_FA 20:0,920.8 -> 591.8,TAG2,1093.880081,,,2478.560188,2594.260193,2210.20015,1838.960125,2930.520203,2830.560177,2316.060169,2710.520214,2423.44014,2832.720188,1641.100098,1532.020115
1253,TAG(56:8)_FA 20:4,920.8 -> 599.8,TAG2,1030.24007,,,1157.460087,1062.960068,1124.940086,1048.600075,1167.760071,1131.820087,1065.700081,1098.680073,1104.820072,1089.380074,1091.040081,1076.700077
1254,TAG(58:0)_FA 18:1,964.9 -> 665.9,TAG2,1059.420078,,,1796.440128,1600.320126,1763.780125,1879.540134,1517.440098,1779.100132,1645.300133,1952.980137,2608.400192,2188.360138,1335.040096,1467.18008
1255,TAG(58:0)_FA 18:2,964.9 -> 667.9,TAG2,1168.980083,,,1102.080078,1108.240089,1111.180084,1124.580074,1037.56007,1072.700077,1273.180092,1034.560078,987.7600708,1088.360073,1050.040062,1148.120079
1256,TAG(58:0)_FA 20:0,964.9 -> 635.9,TAG2,1078.880074,,,1431.860107,1308.260094,1425.180088,1391.000107,1418.680096,1361.420109,1252.500084,1183.180084,1126.960075,1193.48008,1515.860119,1361.300098
1257,TAG(58:0)_FA 20:4,964.9 -> 643.9,TAG2,1096.640076,,,1105.300087,1150.660076,1082.560085,1111.460079,1065.620071,1135.360077,1143.140087,1144.240093,1045.84008,1190.300083,1053.520077,1076.080074
1258,TAG(58:1)_FA 18:1,962.9 -> 663.9,TAG2,1107.420074,,,9477.280785,7005.24049,6178.020546,5856.220417,6530.140434,8793.580559,10215.38072,12746.78098,11826.74077,12743.66068,4661.02034,5031.320354
1259,TAG(58:1)_FA 18:2,962.9 -> 665.9,TAG2,1054.760075,,,1413.900089,1172.600086,1180.360085,1116.640064,1111.840076,1643.060135,1427.8601,1377.780098,1503.480122,1442.960087,1145.660072,1304.340103
1260,TAG(58:1)_FA 20:0,962.9 -> 633.9,TAG2,1081.440075,,,1201.360081,1259.800068,1144.320072,1204.000076,1092.860073,1241.780087,1106.780079,1257.500095,1103.98008,1209.220081,1328.900082,1092.440075
1261,TAG(58:1)_FA 20:4,962.9 -> 641.9,TAG2,1029.820068,,,1015.88007,1091.320084,1046.240078,996.8200684,1130.320065,1107.940075,1196.740086,1089.00008,1083.500084,1081.460068,1109.480076,1035.000072
1262,TAG(58:10)_FA 18:1,944.8 -> 645.8,TAG2,1058.84008,,,1149.920078,1171.800087,1253.280083,1209.120083,1063.580067,1084.020088,1086.280071,1176.360092,1133.620087,1097.700081,1042.600079,1017.820065
1263,TAG(58:10)_FA 18:2,944.8 -> 647.8,TAG2,1085.120079,,,1085.460075,1092.260078,1130.320076,1024.680073,1098.160076,1071.280075,1024.420074,1152.700066,1100.480072,1108.740074,1016.780079,1097.340069
1264,TAG(58:10)_FA 20:0,944.8 -> 615.8,TAG2,1011.100067,,,1112.420078,1157.140072,1056.120075,1183.300079,1028.500069,1064.640076,1174.40007,1142.840076,1188.180077,1146.100086,1037.720078,1059.280067
1265,TAG(58:10)_FA 20:4,944.8 -> 623.8,TAG2,1015.740078,,,1140.420074,1082.980083,1088.400082,1058.940071,1040.660076,1153.640091,1154.740074,1125.060085,1094.360077,1074.960083,1090.100079,1224.360085
1266,TAG(58:2)_FA 18:1,960.9 -> 661.9,TAG2,1050.500072,,,1208.220078,1350.420097,1399.5401,1203.400082,1172.180073,1194.760086,1212.500088,1165.620083,1318.520092,1137.740082,1110.480072,1104.640079
1267,TAG(58:2)_FA 18:2,960.9 -> 663.9,TAG2,1053.960087,,,3780.280209,2729.900188,2955.300175,2935.86021,2525.720188,3598.240261,4376.220356,4716.660358,3618.300327,4771.320354,2402.920162,2451.560177
1268,TAG(58:2)_FA 20:0,960.9 -> 631.9,TAG2,1141.420067,,,1064.640068,1251.960098,1003.860073,1013.040073,1167.020073,1168.920071,1328.360104,1101.360077,1209.700077,1158.460094,1257.900093,1129.460075
1269,TAG(58:2)_FA 20:4,960.9 -> 639.9,TAG2,1033.540066,,,1146.68008,1150.500084,1110.060074,1104.140079,1263.020084,1259.440086,1118.220081,1083.540077,1096.000084,1134.740078,1322.520081,1054.100071
1270,TAG(58:3)_FA 18:1,958.9 -> 659.896,TAG2,1090.580082,,,2142.520153,2623.000149,1751.200115,2542.500175,2337.100159,1980.400154,1627.000118,1564.760117,1616.240112,1621.760124,1755.380112,2186.900166
1271,TAG(58:3)_FA 18:2,958.9 -> 661.9,TAG2,1091.460075,,,1280.140079,1115.520073,1119.500072,1089.320076,1152.50008,1290.660091,1177.800087,1180.880089,1151.900089,1206.900085,1160.280083,1161.440083
1272,TAG(58:3)_FA 20:0,958.9 -> 629.9,TAG2,1032.360073,,,1231.500088,1118.520088,1293.58009,1086.440063,1137.640076,1117.860081,1029.90007,1207.600082,1220.94009,1078.420071,1117.920082,1085.580074
1273,TAG(58:3)_FA 20:4,958.9 -> 637.9,TAG2,1023.000084,,,1367.260098,1607.140121,1885.02013,1611.560116,2201.280159,2155.840157,1371.580097,1464.420116,1488.040115,1562.260109,2175.580151,1819.040127
1274,TAG(58:4)_FA 18:1,956.9 -> 657.9,TAG2,1096.420078,,,1055.780067,1016.720066,1141.820076,1110.340076,1007.380066,1285.840088,1168.280083,1102.380077,1092.16008,1101.48008,1020.060078,1152.700089
1275,TAG(58:4)_FA 18:2,956.9 -> 659.9,TAG2,1025.760075,,,1604.320118,1206.460087,1340.820091,1480.180077,1382.480099,1273.900085,1451.960114,1239.16008,1232.260082,1057.400082,1175.780087,1357.900101
1276,TAG(58:4)_FA 20:0,956.9 -> 627.9,TAG2,1084.600071,,,1083.440075,1044.920071,1063.400078,1069.760078,995.7800636,1132.920086,1097.560078,1119.140076,1022.580082,1249.000084,1101.280079,1024.000069
1277,TAG(58:4)_FA 20:4,956.9 -> 635.9,TAG2,1042.240067,,,1069.32008,1051.880077,1214.620094,1067.78006,1055.320065,1175.240086,1071.880074,1078.840076,1101.800072,1206.380074,1258.76009,1047.100079
1278,TAG(58:5)_FA 18:1,954.8 -> 655.8,TAG2,1060.000065,,,1381.080097,1537.000095,1531.640106,1151.58009,1330.480103,1405.540092,1157.220081,1386.78009,1493.260105,1401.980091,1367.720085,1359.820091
1279,TAG(58:5)_FA 18:2,954.8 -> 657.8,TAG2,1063.220078,,,1027.420071,1122.360081,1202.660095,1082.860081,1064.620071,1149.540092,1048.360069,1211.820091,1058.680073,1098.300079,1147.600079,1054.120068
